MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59812.517347  21.744  1.892     7   14 o  0   1.25   5.98686 -14.42312   741.53  4733.04 2.89 2.76  14.6 -0.389 19.17 20.65 02a59812o0625o
59812.521045  22.120  3.143     5   16 o  0   1.13   5.98686 -14.42312   761.83  4769.12 3.24 3.11   6.3 -0.386 19.05 20.66 02a59812o0633o
59812.526472  21.441  1.164    10   11 o  0   1.74   5.98686 -14.42312   702.56  4693.92 2.60 2.41   6.5 -0.414 19.29 20.65 02a59812o0645o
59812.531904  21.293  1.268    11   14 o  0   1.42   5.98686 -14.42312   682.55  4809.36 2.93 2.76   8.9 -0.389 19.13 20.67 02a59812o0657o
59813.047763 -19.974  0.285   -37   11 o  0   1.34   5.98686 -14.42312  2966.96 10372.61 2.64 2.22 -41.9 -0.405 19.55 20.90 03a59813o0636o
59813.050920  20.945  0.750    15   11 o  0   1.20   5.98686 -14.42312  2983.01 10412.33 2.52 2.14 -42.0 -0.397 19.57 20.89 03a59813o0643o
59813.083874 -20.249  0.378   -29   11 o  0   2.28   5.98686 -14.42312  2916.35 10338.49 2.72 2.26 -41.2 -0.397 19.54 20.91 03a59813o0714o
59813.089337 -19.992  0.364   -37   13 o  0   1.19   5.98686 -14.42312  2889.28 10456.86 2.82 2.31 -36.3 -0.404 19.54 20.93 03a59813o0726o
59813.216808 -20.286  0.269   -28    8 c  0   1.74   5.98686 -14.42312  1717.69  5748.52 2.32 2.04  77.2 -0.379 19.81 21.89 04a59813o0467c
59813.219063  20.138  0.228    32    7 c  0   1.71   5.98686 -14.42312  1699.25  5709.16 2.27 2.01  78.4 -0.379 19.78 21.89 04a59813o0472c
59813.221993  21.196  0.552    12    7 c  0   2.13   5.98686 -14.42312  1759.60  5786.86 2.33 2.04  77.7 -0.379 19.80 21.88 04a59813o0478c
59813.249329  20.436  0.290    24    7 c  0   1.63   5.98686 -14.42312  1794.98  5666.15 2.30 2.04  80.6 -0.382 19.80 21.85 04a59813o0536c
59814.295024  20.382  0.320    26    8 c  0   1.49   5.98686 -14.42312  8917.87  4877.34 2.56 1.95 -19.6 -0.422 19.83 21.87 04a59814o0713c
59814.298640  20.200  0.263    30    8 c  0   1.50   5.98686 -14.42312  8939.10  4912.28 2.60 2.00 -18.8 -0.409 19.79 21.88 04a59814o0721c
59814.304015  21.869  1.078     6    7 c  0   1.75   5.98686 -14.42312  8882.79  4829.44 2.60 1.99 -14.2 -0.411 19.81 21.84 04a59814o0732c
59814.331925  20.338  0.330    27    9 c  0   1.36   5.98686 -14.42312  8872.97  4919.32 2.62 1.96 -18.0 -0.414 19.81 21.83 04a59814o0788c
59815.053604 -19.696  0.164   -48    8 o  0   3.26   5.98686 -14.42312  2826.35   184.83 2.39 2.19 -38.1 -0.388 19.49 21.09 03a59815o0688o
59815.056772  21.944  1.659     6   10 o  0   1.83   5.98686 -14.42312  2843.15   224.99 2.35 2.15 -36.4 -0.402 19.53 21.10 03a59815o0695o
59815.057674  21.453  1.158    10   11 o  0   1.33   5.98686 -14.42312  2954.74 10371.72 2.68 2.33 -41.5 -0.393 19.48 21.05 03a59815o0697o
59815.092308 -19.437  0.168   -61   10 o  0   1.58   5.98686 -14.42312  2774.36   149.87 2.54 2.27 -17.8 -0.386 19.40 20.92 03a59815o0765o
59815.092758 -20.872  0.640   -16   10 o  0   2.28   5.98686 -14.42312  2960.62 10415.88 2.84 2.46 -27.9 -0.377 19.33 20.86 03a59815o0766o
59815.097824  20.281  0.340    28   10 o  0   2.53   5.98686 -14.42312  2750.93   267.31 2.30 2.09 -41.3 -0.389 19.44 20.87 03a59815o0777o
59815.098274 -21.978  1.972    -6   12 o  0   2.25   5.98686 -14.42312  2903.72 10336.45 2.60 2.22 -41.9 -0.404 19.43 20.84 03a59815o0778o
59815.122244 -20.422  0.556   -25   14 o  0   1.21   5.98686 -14.42312  2880.31 10457.78 2.89 2.43 -29.6 -0.370 19.24 20.68 03a59815o0826o
59815.861313 -17.651  0.237  -316   75 o  0   1.31   5.98686 -14.42312  3629.04   227.41 3.30 2.91 -11.0 -0.328 17.20 19.00 03a59816o0302o
59815.864557 -17.883  0.549  -255  140 o  0   1.27   5.98686 -14.42312  3604.37   193.78 2.98 2.77 -16.1 -0.396 17.05 18.88 03a59816o0309o
59815.870042  19.108  0.279    83   23 o  0   0.87   5.98686 -14.42312  3660.88   274.34 2.83 2.57 -16.7 -0.359 18.48 20.08 03a59816o0321o
59815.886642  20.327  0.646    27   17 o  0   1.05   5.98686 -14.42312  3684.12   155.59 2.74 2.57 -24.8 -0.355 18.88 20.57 03a59816o0357o
59818.254608  20.515  0.307    23    7 c  0   1.95   5.98686 -14.42312  5643.09  2172.15 2.17 2.00 -12.0 -0.401 19.75 21.81 04a59818o0611c
59818.264971  20.270  0.212    28    6 c  0   3.59   5.98686 -14.42312  5632.21  2132.78 2.24 2.08  -5.4 -0.404 19.77 21.85 04a59818o0633c
59818.266782  20.138  0.203    32    6 c  0   2.19   5.98686 -14.42312  5691.85  2209.97 2.23 2.03  -7.5 -0.396 19.80 21.85 04a59818o0637c
59818.273455 -20.013  0.196   -36    7 c  0   1.63   5.98686 -14.42312  4946.41  8537.63 2.51 2.13 -76.4 -0.385 19.75 21.81 04a59818o0649c
59818.498422  20.340  0.485    26   13 o  0   1.46   5.98686 -14.42312  9674.97  3804.78 2.93 2.80   3.1 -0.462 19.29 20.81 01a59818o0561o
59818.500246 -21.234  1.131   -12   13 o  0   1.29   5.98686 -14.42312  9655.63  3767.13 2.94 2.74   1.8 -0.455 19.34 20.80 01a59818o0565o
59818.503437 -22.418  3.368    -4   13 o  0   1.07   5.98686 -14.42312  9715.12  3841.26 3.04 2.88   2.1 -0.443 19.28 20.76 01a59818o0572o
59818.524542  22.176  2.600     5   13 o  0   1.24   5.98686 -14.42312   806.02  6863.49 2.68 2.54 -55.5 -0.463 19.32 20.73 01a59818o0617o
59818.988044 -21.513  1.197    -9   11 o  0   1.41   5.98686 -14.42312  3680.21 10411.20 2.79 2.25 -22.3 -0.378 19.60 21.16 03a59819o0570o
59818.989850 -21.520  1.543    -9   14 o  0   1.32   5.98686 -14.42312  3661.97 10370.78 3.79 2.91 -17.4 -0.358 19.35 21.16 03a59819o0574o
59818.993958  20.791  0.570    18   10 o  0   1.60   5.98686 -14.42312  3717.05 10450.23 2.88 2.24 -12.4 -0.383 19.52 21.15 03a59819o0583o
59818.999397  20.306  0.375    27   10 o  0   1.39   5.98686 -14.42312  3738.25 10333.84 2.60 2.19 -32.5 -0.391 19.65 21.15 03a59819o0595o
59819.164242  20.133  0.212    32    7 c  0   2.71   5.98686 -14.42312  5606.42  2177.29 2.17 1.99  -3.3 -0.406 19.69 21.52 04a59819o0447c
59819.184517  20.151  0.215    32    7 c  0   2.16   5.98686 -14.42312  5587.17  2137.64 2.09 1.96  -9.6 -0.405 19.75 21.65 04a59819o0491c
59819.210720  19.682  0.160    49    8 c  0   1.40   5.98686 -14.42312  5651.92  2215.03 2.10 1.98  -5.7 -0.402 19.80 21.68 04a59819o0548c
59819.220225  20.169  0.220    31    7 c  0   3.68   5.98686 -14.42312  5674.32  2096.19 2.18 1.98  -3.3 -0.409 19.76 21.73 04a59819o0568c
59820.629945   0.000  0.000     0    0 c  0  -2.00   5.98686 -14.42312  9367.99     5.04 2.58 2.13 -63.3 -0.414 19.18 20.73 02a59820o0878c
59821.241579  22.504  1.694     4    6 c  0   2.26   5.98686 -14.42312  5634.36  2172.17 2.11 1.92  -4.4 -0.412 19.82 21.84 04a59821o0513c
59821.243837  20.225  0.267    30    8 c  0   2.02   5.98686 -14.42312  5616.79  2133.28 2.14 1.96  -4.8 -0.412 19.84 21.85 04a59821o0518c
59822.532445  21.465  1.340     9   13 o  0   1.36   5.98686 -14.42312   862.98  6785.70 2.80 2.67 -53.4 -0.446 19.27 20.77 01a59822o0677o
59822.536581  20.350  0.503    26   13 o  0   1.34   5.98686 -14.42312   884.80  6824.32 2.70 2.63 -51.8 -0.452 19.30 20.78 01a59822o0686o
59822.563927  20.686  0.726    19   14 o  0   1.08   5.98686 -14.42312   827.84  6751.75 2.84 2.71 -59.4 -0.449 19.22 20.67 01a59822o0745o
59822.592293 -22.711  5.143    -3   15 o  0   1.10   5.98686 -14.42312   814.58  6872.64 3.10 2.90 -60.8 -0.433 19.08 20.59 01a59822o0806o
59823.296272  19.634  0.163    51    8 c  0   1.85   5.98686 -14.42312  5023.71  8424.14 2.40 1.90 -73.5 -0.396 19.77 21.65 04a59823o0538c
59823.299433  20.028  0.216    35    8 c  0   1.58   5.98686 -14.42312  5043.23  8459.98 2.43 1.97 -76.7 -0.392 19.74 21.64 04a59823o0545c
