MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59845.423179  23.906 25.200     1   25 o  0   2.13 345.01469  15.97850  8613.06 10051.77 2.30 2.13 -70.9 -0.441 19.11 20.81 02a59845o0475o
59845.426372  21.630  2.116     8   17 o  0   4.09 345.01469  15.97850  8592.99 10012.44 2.33 2.17 -72.1 -0.440 19.15 20.77 02a59845o0482o
59845.432310 -20.254  0.654   -29   19 o  0   3.51 345.01469  15.97850  8651.90 10093.82 2.36 2.10 -69.8 -0.443 19.30 20.84 02a59845o0495o
59845.442254  19.563  0.415    54   22 o  0   3.40 345.01469  15.97850  8669.98  9976.11 2.36 2.26 -85.5 -0.432 19.12 20.80 02a59845o0517o
59846.386357 -20.157  0.482   -31   15 c  0   2.51 345.01469  15.97850  5443.49  2485.00 2.91 2.70  41.7 -0.350 19.34 21.11 01a59846o0390c
59846.389592  19.723  0.365    47   17 c  0   2.71 345.01469  15.97850  5463.94  2523.83 2.94 2.69  38.2 -0.352 19.28 21.06 01a59846o0397c
59846.394755 -21.422  1.417   -10   14 c  0   3.56 345.01469  15.97850  5406.91  2446.78 2.96 2.70  41.4 -0.351 19.27 21.04 01a59846o0408c
59846.405928 -19.540  0.314   -56   17 c  0   2.47 345.01469  15.97850  5389.50  2564.03 2.94 2.72  49.7 -0.347 19.06 20.79 01a59846o0432c
59846.470046 -21.226  2.359   -12   28 o  0   1.78 345.01469  15.97850  8607.29 10053.22 2.50 2.13 -56.0 -0.438 19.06 20.26 02a59846o0524o
59846.473210 -20.580  0.789   -21   17 o  0   2.62 345.01469  15.97850  8588.24 10013.79 2.49 2.18 -55.8 -0.430 19.42 20.66 02a59846o0531o
59846.502326 -19.143  0.224   -80   18 o  0   3.27 345.01469  15.97850  8642.81 10095.66 2.65 2.27 -57.0 -0.427 19.31 20.67 02a59846o0590o
59846.508624 -20.120  0.602   -32   20 o  0   1.99 345.01469  15.97850  8667.74  9979.39 2.30 2.16 -43.3 -0.439 19.43 20.59 02a59846o0600o
59847.400099 -19.655  0.250   -50   12 c  0   2.24 345.01469  15.97850  5449.61  2487.11 2.94 2.71  40.9 -0.353 19.75 21.60 01a59847o0339c
59847.404260 -19.963  0.301   -38   11 c  0   2.68 345.01469  15.97850  5469.54  2526.60 2.97 2.75  43.2 -0.347 19.74 21.60 01a59847o0348c
59847.429974 -20.043  0.331   -35   12 c  0   4.72 345.01469  15.97850  5417.11  2451.14 2.89 2.72  47.7 -0.360 19.72 21.58 01a59847o0400c
59847.455617 -19.585  0.262   -53   14 c  0   2.27 345.01469  15.97850  5402.90  2568.48 2.87 2.73  47.6 -0.356 19.54 21.33 01a59847o0453c
59848.401607  20.739  0.925    18   17 o  0   3.18 345.01469  15.97850  8610.95 10054.43 2.43 2.20 -69.0 -0.439 19.49 20.81 02a59848o0426o
59848.404789  23.202  8.286     2   16 o  0   4.54 345.01469  15.97850  8592.08 10014.43 2.41 2.18 -67.8 -0.447 19.51 20.82 02a59848o0433o
