# SN2021pit magnitudes from Swift UVOT                                                        
# generated Mon Aug 26 15:28:11 UTC 2024 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.8(Bld47)_30Jun2023 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V              0.446878      0.0611268
# B              0.888696      0.0985838
# U              0.633296      0.0585348
# UVW1           0.259637      0.0214573
# UVM2           0.158372      0.0119517
# UVW2           0.264274      0.0156572
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     56813.2672    NULL    NULL  20.029  11.089   0.016   0.026   3.000      0.0110322     629.45    4952.58
UVW2     56814.7961    NULL    NULL  19.932  11.089   0.013   0.027   3.000      0.0110322     509.38    6031.84
UVW2     56817.1941    NULL    NULL  19.948  11.089   0.022   0.028   3.000      0.0110322     527.10    5811.88
UVW2     56819.1261    NULL    NULL  19.866  11.089   0.009   0.028   3.000      0.0110322     447.38    5705.38
UVW2     57853.2042    NULL    NULL  18.934  11.088  -0.028   0.046   3.000      0.0110322     116.42     118.28
UVW2     57874.9536    NULL    NULL  19.812  11.088   0.008   0.028   3.000      0.0110322     473.64    5861.05
UVW2     57893.7541    NULL    NULL  20.220  11.089  -0.019   0.020   3.000      0.0110322    1193.59   17296.62
UVW2     57894.9217    NULL    NULL  20.237  11.089   0.005   0.021   3.000      0.0110322    1258.59   23607.01
UVW2     59376.5967  16.685   0.088  19.467  11.089   1.897   0.153   3.000      0.0110322     314.73     319.78
UVW2     59377.5091  16.477   0.093  19.200  11.089   2.297   0.196   3.000      0.0110322     196.61     199.76
UVW2     59378.0443  16.184   0.088  19.142  11.088   3.008   0.243   3.000      0.0110322     176.94     179.77
UVW2     59379.6377  16.184   0.087  19.163  11.089   3.008   0.240   3.000      0.0110322     188.75     191.77
UVW2     59380.7034  15.851   0.069  19.747  11.089   4.088   0.259   3.000      0.0110322     511.37   46573.31
UVW2     59382.1688  16.260   0.088  19.163  11.089   2.806   0.227   3.000      0.0110322     196.63     199.78
UVW2     59384.1537  15.649   0.076  19.147  11.089   4.924   0.346   3.000      0.0110322     196.63     199.78
UVW2     59386.8103  15.870   0.080  19.169  11.089   4.017   0.296   3.000      0.0110322     196.61     199.76
UVW2     59388.5430  15.872   0.080  19.174  11.089   4.009   0.295   3.000      0.0110322     196.62     199.77
UVW2     59390.0067  15.802   0.079  19.188  11.089   4.276   0.309   3.000      0.0110322     196.61     199.76
UVW2     59393.2907  16.179   0.068  20.080  11.089   3.022   0.188   3.000      0.0110322     970.19  120455.00
UVW2     59394.6798  16.277   0.074  19.698  11.089   2.763   0.189   3.000      0.0110322     455.36   51348.04
UVW2     59396.9736  16.454   0.074  19.838  11.088   2.346   0.161   3.000      0.0110322     565.94  160200.31
UVW2     59399.0570  16.761   0.073  20.108  11.088   1.769   0.119   3.000      0.0110322     979.70  143663.20
UVW2     59400.0921  17.049   0.085  19.829  11.088   1.357   0.107   3.000      0.0110322     549.91   10972.40
UVW2     59403.0081  17.356   0.126  19.235  11.088   1.022   0.119   3.000      0.0110322     196.61     199.76
UVW2     59406.8568  17.549   0.137  19.231  11.088   0.856   0.108   3.000      0.0110322     196.61     199.76
UVW2     59409.1851  17.836   0.122  19.646  11.088   0.657   0.074   3.000      0.0110322     393.21   11767.48
UVW2     59412.4338  17.764   0.118  19.658  11.088   0.702   0.077   3.000      0.0110322     393.24   56773.49
UVW2     59445.4557  18.811   0.151  20.099  11.088   0.268   0.037   3.000      0.0110322     933.90   51380.97
UVW2     59452.7903  18.887   0.199  19.743  11.088   0.250   0.046   3.000      0.0110322     446.39   22368.34
UVW2     59461.8221  19.450   0.293  19.702  11.088   0.149   0.040   3.000      0.0110322     424.74  126103.39
UVW2     59465.4378  19.492   0.272  19.848  11.088   0.143   0.036   3.000      0.0110322     562.32   75064.35
#                                                                                           
