MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58594.476604  21.082  2.310    13   31 o  0   0.95 208.37129  40.27537  3300.08  4783.20 3.42 3.11  -9.5 -0.427 18.55 19.64 01a58594o0552o
58594.496210 -19.812  0.708   -43   31 o  0   0.85 208.37129  40.27537  3242.01  4703.03 3.35 3.07  -6.9 -0.429 18.60 19.65 01a58594o0594o
58594.499951  23.062 13.400     2   29 o  0   1.01 208.37129  40.27537  3231.09  4819.27 3.27 3.03 -11.3 -0.435 18.57 19.65 01a58594o0602o
58596.473015 -20.368  0.584   -26   15 o  0   1.98 208.37129  40.27537  1327.63  2008.59 2.09 1.89 -50.3 -0.467 19.26 20.00 02a58596o0541o
58596.484104  20.039  0.562    35   20 o  0   1.43 208.37129  40.27537  1309.14  1968.10 2.04 1.87 -53.7 -0.485 19.20 19.94 02a58596o0565o
58596.490017 -21.310  1.402   -11   15 o  0   1.26 208.37129  40.27537  1369.14  2045.30 2.02 1.87 -48.8 -0.497 19.23 19.95 02a58596o0577o
58596.503387 -20.540  0.962   -22   21 o  0   1.12 208.37129  40.27537  1382.13  1925.02 2.02 1.91 -57.6 -0.481 19.16 19.91 02a58596o0606o
58598.384605  20.768  1.059    18   19 o  0   1.15 208.37129  40.27537  5628.52  5518.74 3.21 3.03 -14.6 -0.423 19.27 20.89 01a58598o0353o
58598.385473  21.444  1.876    10   18 o  0   0.64 208.37129  40.27537  4931.20  5035.39 2.15 1.94  48.2 -0.434 19.39 20.59 02a58598o0350o
58598.386908 -20.562  0.851   -22   18 o  0   1.22 208.37129  40.27537  5062.18  6106.35 3.28 3.01 -16.6 -0.419 19.27 20.94 01a58598o0358o
58598.387761  20.488  0.665    23   15 o  0   1.24 208.37129  40.27537  5502.59  4450.91 2.41 2.17  53.2 -0.397 19.36 20.58 02a58598o0355o
58598.405575 -22.983  6.154    -2   14 o  0   1.88 208.37129  40.27537  4752.64  5241.75 2.94 2.74 -17.0 -0.449 19.38 21.01 01a58598o0396o
58598.406808  21.667  2.045     8   16 o  0   0.83 208.37129  40.27537  5802.61  5324.80 2.23 1.88  40.5 -0.503 19.50 20.77 02a58598o0393o
