MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58903.426022  21.675  1.000     8    8 c  0   1.17 184.91305  33.04039  8427.14  3987.73 2.77 2.44 -58.9 -0.389 19.72 21.84 02a58903o0435c
58903.429548  22.576  2.545     3    9 c  0   1.17 184.91305  33.04039  8441.34  4025.74 2.80 2.53 -59.9 -0.384 19.68 21.86 02a58903o0442c
58903.435862 -23.441  5.909    -2    9 c  0   1.07 184.91305  33.04039  8389.94  3949.32 2.66 2.40 -59.8 -0.387 19.78 21.87 02a58903o0455c
58903.447998  21.459  0.825    10    8 c  0   1.07 184.91305  33.04039  8368.70  4066.49 2.78 2.53 -60.6 -0.385 19.71 21.87 02a58903o0480c
58905.479881 -21.656  1.076    -8    8 o  0   1.00 184.91305  33.04039  7924.69  6266.89 2.50 1.80 -84.4 -0.447 19.75 21.34 01a58905o0576o
58905.482991 -22.736  2.500    -3    7 o  0   0.91 184.91305  33.04039  7905.68  6227.17 2.49 1.76 -85.6 -0.453 19.75 21.36 01a58905o0582o
58905.490745 -21.376  0.823   -10    8 o  0   1.31 184.91305  33.04039  7964.09  6305.22 2.60 1.84 -84.8 -0.450 19.72 21.40 01a58905o0597o
58905.501124 -21.762  1.094    -7    8 o  0   1.31 184.91305  33.04039  7982.83  6189.72 2.12 1.80 -86.1 -0.438 19.86 21.43 01a58905o0617o
58906.313977  24.137 17.667     1   14 o  0   1.07 184.91305  33.04039  1777.72  1675.37 2.66 2.12  74.7 -0.431 19.24 20.33 01a58906o0213o
58913.520074  19.418  0.173    62   11 o  0   0.86 184.91305  33.04039  7721.44 10095.90 1.87 1.86 -49.4 -0.390 19.52 20.43 01a58913o0580o
58913.527334  19.157  0.143    79   11 o  0   1.19 184.91305  33.04039  7744.61 10133.61 2.17 2.13 -42.3 -0.391 19.40 20.47 01a58913o0594o
58913.531482  19.589  0.209    53   11 o  0   1.27 184.91305  33.04039  7685.54 10056.30 2.27 2.27  34.0 -0.416 19.38 20.50 01a58913o0602o
58913.542950  19.131  0.108    81    9 o  0   1.40 184.91305  33.04039  7667.86 10173.60 1.94 1.91 -18.9 -0.393 19.60 20.60 01a58913o0625o
58914.416896  18.955  0.148    95   14 o  0   1.11 184.91305  33.04039  2854.91   442.14 1.93 1.82   1.4 -0.431 19.29 19.77 01a58914o0425o
58914.420463  18.998  0.173    91   16 o  0   0.98 184.91305  33.04039  2833.91   402.95 2.06 1.96  15.1 -0.428 19.22 19.79 01a58914o0432o
58914.425997  19.442  0.240    61   14 o  0   1.01 184.91305  33.04039  2893.33   481.67 1.86 1.78   5.0 -0.430 19.30 19.82 01a58914o0443o
58914.436682  19.056  0.137    87   12 o  0   1.23 184.91305  33.04039  2909.79   365.08 1.81 1.68   5.0 -0.445 19.37 19.85 01a58914o0464o
58914.659137  19.035  0.318    88   28 o  0   1.41 184.91305  33.04039  7717.55 10125.38 2.14 2.03   3.4 -0.375 18.31 18.32 01a58914o0934o
58921.580243  20.054  9.448    35  326 o  0   1.12 184.91305  33.04039  4629.21  6142.72 1.97 1.90 -34.8 -0.417 15.74 15.33 01a58921o0360o
58921.583102 -17.832  1.122  -268  300 o  0   1.09 184.91305  33.04039  4649.13  6181.42 2.02 1.92 -12.9 -0.402 15.86 15.48 01a58921o0366o
58921.593164 -17.653  0.931  -315  294 o  0   0.63 184.91305  33.04039  4591.59  6104.85 1.97 1.86 -16.5 -0.414 16.00 15.54 01a58921o0386o
58921.606108  17.344  0.350   419  147 o  0   0.88 184.91305  33.04039  4573.60  6221.79 1.94 1.83 -13.0 -0.378 16.63 16.27 01a58921o0412o
58925.543787  18.835  0.201   106   21 o  0   1.59 184.91305  33.04039  4626.65  6141.91 1.84 1.81 -48.8 -0.450 18.56 20.28 01a58925o0229o
58925.548973  18.236  0.188   184   35 o  0   1.28 184.91305  33.04039  4645.60  6180.74 1.93 1.84 -16.0 -0.458 18.35 20.12 01a58925o0239o
58925.552647  20.281  1.000    28   28 o  0   2.38 184.91305  33.04039  4589.66  6104.44 1.97 1.89 -16.2 -0.462 18.19 19.97 01a58925o0246o
58925.564070  19.629  1.490    51   76 o  0   1.12 184.91305  33.04039  4571.29  6221.91 2.22 2.13  -2.8 -0.459 17.31 19.33 01a58925o0269o
58931.507964  18.917  0.103    98   10 c  0   0.87 184.91305  33.04039  2974.43  8219.83 2.58 2.39 -47.9 -0.414 19.72 21.82 02a58931o0565c
58931.512330  18.940  0.096    96    9 c  0   1.29 184.91305  33.04039  2956.94  8180.99 2.66 2.48 -51.4 -0.408 19.70 21.81 02a58931o0574c
58931.517888  18.837  0.104   106   11 c  0   1.30 184.91305  33.04039  3018.05  8258.06 3.37 3.09 -52.8 -0.375 19.45 21.80 02a58931o0585c
58931.535711  18.914  0.103    99   10 c  0   1.34 184.91305  33.04039  3032.26  8140.03 2.61 2.45 -53.0 -0.413 19.71 21.75 02a58931o0619c
58933.438421  19.013  0.117    90   10 o  0   1.19 184.91305  33.04039  9639.60  7994.19 2.43 2.21  83.1 -0.379 19.64 21.26 01a58933o0442o
58933.442512  18.920  0.112    98   11 o  0   0.71 184.91305  33.04039  9663.19  8033.09 2.46 2.36  81.2 -0.374 19.54 21.23 01a58933o0450o
58933.448544  18.880  0.105   102   11 o  0   1.06 184.91305  33.04039  9602.26  7955.69 2.51 2.32  85.6 -0.378 19.53 21.24 01a58933o0462o
58933.460239  18.852  0.098   104   10 o  0   1.16 184.91305  33.04039  9589.95  8072.89 2.40 2.27  81.0 -0.381 19.56 21.13 01a58933o0484o
58937.468207  19.009  0.093    90    8 o  0   1.30 184.91305  33.04039  6662.55  8067.91 2.13 1.80 -87.7 -0.407 19.75 21.17 01a58937o0377o
58937.471256  19.058  0.113    86   10 o  0   1.21 184.91305  33.04039  6683.73  8118.60 2.31 1.96  87.2 -0.391 19.53 21.07 01a58937o0383o
58937.478524  18.894  0.133   100   13 o  0   0.61 184.91305  33.04039  6629.17  8070.46 2.20 1.80 -85.9 -0.408 19.55 21.00 01a58937o0398o
58937.489808  19.080  0.107    85    9 o  0   0.74 184.91305  33.04039  6618.27  8231.86 2.02 1.75 -88.5 -0.409 19.78 21.16 01a58937o0421o
58941.317830  18.788  0.497   111   55 o  0   1.39 184.91305  33.04039  2899.46  2397.60 1.89 1.54 -64.7 -0.476 17.79 18.89 01a58941o0180o
58941.321879  19.550  1.056    55   58 o  0   0.60 184.91305  33.04039  2878.89  2359.99 1.98 1.57 -74.6 -0.474 17.97 19.09 01a58941o0188o
58941.327760  20.154  1.128    32   36 o  0   1.19 184.91305  33.04039  2937.08  2437.58 1.95 1.55 -82.3 -0.466 18.25 19.39 01a58941o0199o
58941.341583  19.447  0.364    60   22 o  0   1.99 184.91305  33.04039  2953.65  2321.80 2.01 1.56  86.2 -0.455 18.52 19.96 01a58941o0227o
58943.407198  19.353  0.221    66   15 o  0   2.11 184.91305  33.04039  3984.25  4532.18 2.13 1.82  37.5 -0.442 18.94 19.31 02a58943o0023o
58943.412789  19.192  0.195    76   15 o  0   1.37 184.91305  33.04039  6620.02  6081.69 2.20 1.98  31.1 -0.440 18.88 19.31 02a58943o0034o
58943.415757  18.986  0.182    92   17 o  0   1.50 184.91305  33.04039  4019.40  4570.45 2.01 1.88  32.7 -0.449 18.95 19.33 02a58943o0040o
58943.429218  19.340  0.273    67   18 o  0   1.31 184.91305  33.04039  4035.68  4451.19 2.00 1.97 -57.8 -0.449 18.88 19.35 02a58943o0066o
58947.504351  18.277  0.237   178   42 o  0   1.26 184.91305  33.04039   833.93   568.23 2.77 1.80 -52.6 -0.458 18.25 18.20 02a58947o0483o
58947.509886  19.319  0.605    68   41 o  0   0.97 184.91305  33.04039   813.76   529.68 2.82 1.81 -51.9 -0.455 18.20 18.19 02a58947o0495o
58947.513164  19.405  0.564    63   35 o  0   1.62 184.91305  33.04039   878.21   605.98 2.80 1.84 -50.6 -0.452 18.17 18.18 02a58947o0502o
58947.524654  19.674  0.877    49   43 o  0   0.91 184.91305  33.04039   901.61   484.87 3.08 1.90 -50.0 -0.435 18.12 18.14 02a58947o0525o
58948.412030  20.146  0.623    32   20 o  0   1.18 184.91305  33.04039  6456.56  4091.02 2.04 1.95 -72.4 -0.399 18.90 19.17 01a58948o0374o
58948.415449  19.453  0.264    60   16 o  0   1.41 184.91305  33.04039  6477.16  4129.03 2.08 2.01 -75.4 -0.397 18.86 19.17 01a58948o0380o
58948.425596  19.090  0.225    84   19 o  0   1.44 184.91305  33.04039  6423.63  4052.90 2.22 2.10 -80.4 -0.382 18.81 19.16 01a58948o0399o
58948.431256  18.550  0.178   138   25 o  0   1.16 184.91305  33.04039  6406.05  4167.66 2.43 2.36 -69.9 -0.387 18.65 19.16 01a58948o0411o
58951.399158  19.140  0.169    80   14 o  0   1.57 184.91305  33.04039   844.42   582.61 3.05 1.85 -51.8 -0.442 19.46 20.44 02a58951o0281o
58951.404432  19.298  0.195    69   14 o  0   1.50 184.91305  33.04039   822.64   542.69 3.09 1.86 -52.3 -0.443 19.45 20.40 02a58951o0292o
