MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59864.425914  21.353  2.065    10   22 o  0   1.02  10.69208  -7.59889  6605.77  3282.40 2.23 1.87  35.9 -0.444 18.83 19.34 02a59864o0502o
59864.429080  19.790  0.450    44   20 o  0   0.98  10.69208  -7.59889  6587.63  3244.51 2.22 1.86  34.6 -0.447 18.84 19.33 02a59864o0509o
59864.434956  22.594  5.600     3   19 o  0   1.41  10.69208  -7.59889  6645.82  3321.96 2.23 1.87  37.2 -0.442 18.77 19.35 02a59864o0522o
59864.444922 -20.166  0.645   -31   20 o  0   1.08  10.69208  -7.59889  6667.50  3206.99 2.26 1.91  38.1 -0.435 18.81 19.33 02a59864o0544o
59866.424983  23.825 15.143     1   16 o  0   1.51  10.69208  -7.59889 10351.28  5729.00 2.49 2.28 -52.8 -0.444 18.86 19.66 01a59866o0441o
59866.428217  21.698  3.429     8   26 o  0   1.69  10.69208  -7.59889 10372.48  5768.22 2.45 2.25 -51.8 -0.436 18.42 19.20 01a59866o0448o
59866.430067 -24.151 47.500    -1   38 o  0   0.93  10.69208  -7.59889   148.92  5759.15 2.39 2.22  56.5 -0.400 18.84 19.62 01a59866o0452o
59866.432837 -21.073  1.076   -14   14 o  0   1.13  10.69208  -7.59889   169.27  5798.43 2.34 2.18  57.9 -0.420 19.05 19.73 01a59866o0458o
59866.433762 -20.311  0.776   -27   21 o  0   1.20  10.69208  -7.59889 10313.79  5691.04 2.48 2.24 -52.3 -0.439 18.84 19.44 01a59866o0460o
59866.442765  19.354  2.000    66  132 o  0   1.18  10.69208  -7.59889   110.88  5721.14 2.37 2.17  60.5 -0.415 17.14 17.23 01a59866o0479o
59866.444152 -18.672  0.993  -123  122 o  0   1.34  10.69208  -7.59889 10295.35  5808.03 2.42 2.24 -52.8 -0.455 17.20 17.36 01a59866o0482o
59866.448612  17.067  1.496   541  809 o  0   0.96  10.69208  -7.59889    92.97  5839.01 2.38 2.18  61.4 -0.435 14.26 14.13 01a59866o0491o
59868.401903  25.055 46.000     0   16 o  0   0.80  10.69208  -7.59889  2454.83  6849.79 2.41 1.91  32.0 -0.421 19.28 20.19 02a59868o0453o
59868.405066 -21.953  2.154    -6   13 o  0   1.35  10.69208  -7.59889  2435.91  6811.28 2.44 1.92  32.7 -0.417 19.28 20.20 02a59868o0460o
59868.410952  20.949  1.035    15   16 o  0   0.95  10.69208  -7.59889  2494.60  6890.35 2.44 1.92  33.3 -0.547 19.27 20.25 02a59868o0473o
59868.425080  21.609  1.743     8   14 o  0   0.85  10.69208  -7.59889  2518.34  6775.47 2.42 1.92  35.5 -0.427 19.34 20.33 02a59868o0503o
59870.389047  21.094  0.756    13   10 o  0   1.43  10.69208  -7.59889 10363.35  5728.16 2.43 2.14 -50.3 -0.456 19.57 20.60 01a59870o0365o
59870.391858  22.715  3.385     3   10 o  0   0.98  10.69208  -7.59889 10384.09  5767.36 2.49 2.15 -49.9 -0.460 19.59 20.60 01a59870o0371o
59870.396977 -21.484  1.036    -9   10 o  0   1.20  10.69208  -7.59889 10326.21  5690.86 2.42 2.13 -54.4 -0.459 19.57 20.63 01a59870o0382o
59870.398361 -26.425 124.000    -0   12 o  0   0.62  10.69208  -7.59889   161.19  5759.52 2.21 2.12  71.6 -0.433 19.58 20.66 01a59870o0385o
59870.401150  22.245  2.208     5   10 o  0   1.12  10.69208  -7.59889   181.66  5798.50 2.17 2.10  75.2 -0.442 19.61 20.68 01a59870o0391o
59870.431382  21.338  0.967    11   10 o  0   1.52  10.69208  -7.59889 10308.74  5810.05 2.47 2.22 -58.3 -0.457 19.54 20.57 01a59870o0455o
59870.433692 -26.370 98.000    -0   10 o  0   1.28  10.69208  -7.59889   125.34  5723.02 2.31 2.17  63.5 -0.420 19.52 20.60 01a59870o0460o
59870.438915 -20.796  0.566   -17   10 o  0   1.46  10.69208  -7.59889   108.46  5841.27 2.31 2.17  63.1 -0.424 19.53 20.59 01a59870o0471o
59871.172821  21.088  0.769    13   10 c  0   1.14  10.69208  -7.59889  1965.69  5484.82 2.58 2.37  75.2 -0.358 19.44 21.36 04a59871o0416c
59871.175975 -22.523  2.348    -4    8 c  0   1.24  10.69208  -7.59889  1986.40  5520.83 2.70 2.39  75.2 -0.352 19.46 21.33 04a59871o0423c
59871.186083 -21.370  0.986   -10   10 c  0   0.89  10.69208  -7.59889  1932.70  5433.72 2.63 2.34  68.6 -0.366 19.44 21.32 04a59871o0445c
59871.214671  23.884 10.000     1   10 c  0   0.93  10.69208  -7.59889  1924.61  5523.80 2.55 2.34  72.8 -0.360 19.46 21.26 04a59871o0507c
