MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58470.506565  21.830  1.721     7   12 o  0   1.66 127.22275   1.11075  1874.30  1145.70 2.09 1.88  48.9 -0.499 19.36 20.29 02a58470o0664o
58470.514872  20.815  0.742    17   13 o  0   0.92 127.22275   1.11075  1891.83  1183.52 2.01 1.84  45.7 -0.506 19.42 20.40 02a58470o0681o
58470.523358 -26.291 109.000    -0   12 o  0   1.32 127.22275   1.11075  1832.55  1107.58 2.22 1.98  47.9 -0.496 19.45 20.53 02a58470o0698o
58470.532010 -21.740  1.859    -7   14 o  0   0.68 127.22275   1.11075  1813.87  1226.76 2.10 1.91  39.3 -0.508 19.54 20.70 02a58470o0715o
58472.495505  21.219  1.621    12   19 o  0   1.12 127.22275   1.11075  5216.99  1763.37 3.11 3.00 -14.4 -0.436 18.77 19.97 01a58472o0644o
58472.503562  21.277  1.759    11   20 o  0   1.17 127.22275   1.11075  5198.71  1695.06 3.10 3.02 -85.9 -0.441 18.79 19.98 01a58472o0661o
58472.511687 -21.037  1.258   -14   18 o  0   1.65 127.22275   1.11075  5258.48  1743.71 3.15 3.06  86.6 -0.432 18.79 20.00 01a58472o0678o
58472.519953 -21.651  2.703    -8   21 o  0   0.93 127.22275   1.11075  5278.33  1596.14 3.21 3.05 -86.5 -0.444 18.80 20.04 01a58472o0695o
58474.491488  21.545  3.053     9   27 o  0   1.14 127.22275   1.11075  1860.83  6978.53 2.03 1.89 -27.3 -0.474 18.64 18.86 02a58474o0647o
58474.500436 -20.891  1.480   -16   24 o  0   1.48 127.22275   1.11075  1879.52  7016.80 2.09 1.88 -27.0 -0.463 18.66 18.87 02a58474o0664o
58474.509055 -21.440  2.049   -10   20 o  0   2.61 127.22275   1.11075  1826.66  6937.39 2.06 1.90 -15.9 -0.481 18.64 18.89 02a58474o0682o
58474.517941  20.211  0.914    30   27 o  0   1.10 127.22275   1.11075  1804.26  7053.59 2.02 1.87 -18.8 -0.489 18.66 18.90 02a58474o0701o
58476.494652  20.753  3.759    18   68 o  0   0.97 127.22275   1.11075  9118.79  5586.68 4.26 3.83 -75.0 -0.367 18.05 18.88 01a58476o0647o
58476.503508  21.237  5.459    12   63 o  0   0.97 127.22275   1.11075  9100.81  5519.22 4.36 3.37 -84.0 -0.403 18.10 18.90 01a58476o0664o
