MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59310.318482  20.777  0.566    18   10 c  0   3.00 145.31855  35.88406  5554.95  8968.69 2.37 2.19 -68.8 -0.402 19.98 21.86 01a59310o0145c
59310.322167 -22.839  3.111    -3    8 c  0   6.27 145.31855  35.88406  5575.69  9007.61 2.40 2.20 -62.9 -0.395 19.98 21.86 01a59310o0153c
59310.328624  23.274  4.353     2    8 c  0   4.00 145.31855  35.88406  5516.33  8929.70 2.48 2.28 -64.7 -0.386 19.94 21.85 01a59310o0167c
59310.338846  22.715  2.967     3    9 c  0   3.24 145.31855  35.88406  5498.38  9045.41 2.42 2.17 -71.1 -0.394 19.98 21.87 01a59310o0189c
59313.365124  20.412  0.335    25    8 c  0   6.16 145.31855  35.88406  3900.42  4612.42 2.23 2.04 -81.6 -0.398 19.99 21.69 01a59313o0314c
59313.385356  22.718  3.065     3    9 c  0   4.66 145.31855  35.88406  3921.87  4651.07 2.36 2.17 -80.4 -0.394 19.91 21.59 01a59313o0356c
59313.404550  20.375  0.338    26    9 c  0   5.69 145.31855  35.88406  3871.44  4573.27 2.33 2.15 -82.3 -0.396 19.91 21.59 01a59313o0396c
59313.420089 -21.470  1.035    -9   10 c  0   2.82 145.31855  35.88406  3851.21  4687.93 2.49 2.27 -81.6 -0.392 19.84 21.57 01a59313o0427c
59314.325329  20.998  0.709    14   10 c  0   3.82 145.31855  35.88406  3897.04  4618.03 2.18 2.08 -69.7 -0.396 19.72 21.42 01a59314o0231c
59314.328557 -21.018  0.840   -14   12 c  0   3.12 145.31855  35.88406  3917.59  4657.04 2.14 2.09 -72.1 -0.390 19.43 21.08 01a59314o0238c
59314.334566  20.533  0.631    22   14 c  0   3.22 145.31855  35.88406  3859.57  4578.60 2.27 2.14 -80.1 -0.388 19.20 20.91 01a59314o0251c
59314.344739 -19.434  0.412   -61   25 c  0   2.20 145.31855  35.88406  3843.13  4693.18 2.15 2.09 -67.0 -0.385 18.55 20.16 01a59314o0273c
59318.316507  23.636  7.067     1    9 c  0   4.02 145.31855  35.88406  3895.94  4616.13 2.20 2.09 -87.1 -0.398 19.97 21.60 01a59318o0211c
59318.319730  20.314  0.372    27   10 c  0   2.34 145.31855  35.88406  3917.22  4654.75 2.30 2.15 -80.1 -0.390 19.94 21.59 01a59318o0218c
59318.325728  20.350  0.345    26    9 c  0   5.85 145.31855  35.88406  3858.24  4577.54 2.26 2.16 -81.1 -0.392 19.92 21.59 01a59318o0231c
59318.336395  20.145  0.289    32    9 c  0   5.04 145.31855  35.88406  3841.31  4691.25 2.35 2.24 -88.4 -0.388 19.87 21.56 01a59318o0254c
59320.308132  18.020  0.061   225   14 o  0   3.06 145.31855  35.88406  5182.84  3845.88 2.08 1.76  30.4 -0.456 19.59 20.78 02a59320o0186o
59320.311343  17.777  0.050   281   14 o  0   3.93 145.31855  35.88406  5164.19  3806.67 2.17 1.77  33.8 -0.457 19.62 20.82 02a59320o0193o
59320.317289  17.837  0.062   266   16 o  0   3.74 145.31855  35.88406  5221.87  3883.33 2.14 1.79  34.4 -0.452 19.62 20.88 02a59320o0206o
59320.327405  18.018  0.066   225   15 o  0   3.09 145.31855  35.88406  5242.30  3766.83 2.12 1.81  34.0 -0.457 19.64 20.87 02a59320o0228o
59321.304021  17.567  0.044   341   15 o  0   5.56 145.31855  35.88406  9507.72   528.55 2.19 1.84 -71.5 -0.387 19.76 20.59 01a59321o0154o
59321.316653  17.846  0.044   264   12 o  0   8.37 145.31855  35.88406  9530.22   566.00 2.25 1.84 -73.6 -0.384 19.73 20.67 01a59321o0179o
59321.334969  17.835  0.053   267   14 o  0   5.68 145.31855  35.88406  9477.04   489.77 2.22 1.82 -72.4 -0.385 19.75 20.62 01a59321o0218o
59321.338269  17.712  0.047   299   14 o  0   6.20 145.31855  35.88406  9455.66   607.74 2.21 1.82 -74.9 -0.381 19.73 20.61 01a59321o0225o
59323.276113  17.681  0.060   307   18 o  0   2.68 145.31855  35.88406  2893.40  9885.80 2.31 1.78 -54.2 -0.472 19.25 20.00 02a59323o0111o
59323.282438  17.574  0.071   339   24 o  0   2.56 145.31855  35.88406  2874.19  9845.32 2.41 1.82 -52.9 -0.453 18.89 19.57 02a59323o0123o
59323.285877  17.543  0.087   349   30 o  0   1.55 145.31855  35.88406  2930.56  9922.04 2.27 1.84 -53.3 -0.465 18.53 19.07 02a59323o0129o
59323.296307  17.691  0.206   304   63 o  0   1.23 145.31855  35.88406  2952.27  9807.26 2.13 1.86 -55.1 -0.464 18.11 18.46 02a59323o0151o
59327.282178  17.519  0.084   357   30 o  0   1.71 145.31855  35.88406  2887.95  9880.32 2.37 1.88 -50.4 -0.456 18.67 18.95 02a59327o0109o
59327.292916  17.456  0.074   378   28 o  0   1.73 145.31855  35.88406  2869.78  9840.24 2.26 1.84 -52.0 -0.482 18.70 18.90 02a59327o0124o
59327.296236  17.592  0.094   334   31 o  0   1.56 145.31855  35.88406  2926.58  9915.83 2.21 1.69 -50.5 -0.477 18.72 18.91 02a59327o0131o
59327.324622  17.295  0.086   438   38 o  0   0.73 145.31855  35.88406  2938.23  9797.73 2.16 1.81 -52.6 -0.468 18.67 18.86 02a59327o0191o
59329.337597  17.450  0.048   380   18 o  0   5.02 145.31855  35.88406  5769.11  2571.32 2.01 1.87 -54.4 -0.403 18.82 19.20 01a59329o0251o
59329.340825  17.662  0.068   313   21 o  0   2.85 145.31855  35.88406  5787.25  2610.37 2.05 1.90 -79.7 -0.396 18.81 19.19 01a59329o0258o
59329.346838  17.567  0.058   341   20 o  0   2.84 145.31855  35.88406  5731.05  2532.96 2.02 1.94 -76.9 -0.396 18.78 19.16 01a59329o0271o
59329.359067  17.453  0.073   379   28 o  0   1.67 145.31855  35.88406  5713.70  2649.48 1.98 1.92 -52.5 -0.405 18.78 19.13 01a59329o0297o
59332.304544  17.499  0.074   364   27 o  0   3.81 145.31855  35.88406  1140.46  3589.49 2.06 1.87 -51.4 -0.462 18.99 19.53 02a59332o0075o
59332.308228  17.415  0.059   393   23 o  0   2.51 145.31855  35.88406  1121.02  3550.04 2.11 1.84 -52.8 -0.462 18.97 19.54 02a59332o0083o
59332.314696  17.583  0.071   336   24 o  0   3.74 145.31855  35.88406  1181.59  3625.54 2.10 1.83 -52.7 -0.455 18.97 19.49 02a59332o0096o
59332.327107  17.325  0.057   427   24 o  0   3.13 145.31855  35.88406  1201.96  3506.47 2.17 1.88 -53.4 -0.449 18.89 19.44 02a59332o0123o
59337.332170  17.597  0.040   332   13 o  0   7.45 145.31855  35.88406  3869.19  2676.18 1.80 1.72 -89.8 -0.423 19.44 20.41 01a59337o0232o
59337.335402  17.512  0.060   359   22 o  0   6.33 145.31855  35.88406  3888.74  2715.28 1.81 1.77 -85.4 -0.420 18.93 19.92 01a59337o0239o
59337.343350  17.544  0.073   348   25 o  0   2.05 145.31855  35.88406  3827.88  2637.48 1.78 1.72 -48.8 -0.425 18.85 19.78 01a59337o0256o
59337.357203  17.576  0.081   338   28 o  0   2.11 145.31855  35.88406  3811.46  2753.33 1.95 1.81 -53.6 -0.415 18.80 19.80 01a59337o0286o
59343.287070  17.538  0.038   351   13 c  0   2.24 145.31855  35.88406  8735.03 10126.40 2.70 2.69 -24.2 -0.378 19.67 21.37 02a59343o0106c
59343.294617  17.794  0.048   277   13 c  0   3.60 145.31855  35.88406  8716.62 10084.70 2.72 2.64 -39.1 -0.384 19.73 21.40 02a59343o0122c
59343.300107  17.804  0.051   274   14 c  0   3.78 145.31855  35.88406  8773.95 10164.14 2.69 2.68  23.6 -0.384 19.65 21.29 02a59343o0134c
59343.325044  17.653  0.046   315   14 c  0   2.00 145.31855  35.88406  8793.65 10044.37 2.69 2.65 -38.2 -0.391 19.69 21.37 02a59343o0186c
59346.280891  17.708  0.045   300   13 o  0   5.18 145.31855  35.88406  9551.31  8697.01 2.10 1.71 -84.6 -0.405 19.80 20.74 01a59346o0116o
59346.285058  17.793  0.054   277   15 o  0   4.72 145.31855  35.88406  9571.39  8736.05 2.08 1.72 -83.6 -0.406 19.76 20.75 01a59346o0125o
59346.291989  17.683  0.043   307   13 o  0   8.19 145.31855  35.88406  9510.57  8659.81 2.14 1.71 -84.4 -0.399 19.76 20.73 01a59346o0140o
59346.304895  17.485  0.037   368   14 o  0   5.29 145.31855  35.88406  9491.26  8778.42 2.11 1.72 -85.2 -0.399 19.72 20.73 01a59346o0168o
59348.255908  17.955  0.054   239   13 c  0   3.08 145.31855  35.88406  4719.17  6069.31 2.35 2.33  15.8 -0.406 19.57 21.24 02a59348o0033c
59348.259584  17.952  0.048   240   12 c  0   3.71 145.31855  35.88406  4699.09  6030.24 2.34 2.28  36.9 -0.405 19.62 21.27 02a59348o0041c
59348.265584  18.047  0.062   219   14 c  0   2.48 145.31855  35.88406  4755.35  6106.95 2.46 2.38  34.0 -0.408 19.58 21.28 02a59348o0052c
59348.276139  17.991  0.061   231   14 c  0   2.88 145.31855  35.88406  4774.85  5988.66 2.61 2.51 -47.8 -0.415 19.46 21.27 02a59348o0075c
59350.254364  17.682  0.046   307   14 o  0   5.50 145.31855  35.88406  9542.55  8695.65 2.10 1.78 -85.6 -0.397 19.66 20.50 01a59350o0055o
59350.257606  17.662  0.042   313   13 o  0   5.09 145.31855  35.88406  9564.10  8734.05 2.06 1.82  82.0 -0.400 19.66 20.51 01a59350o0062o
59350.264116  17.704  0.041   301   12 o  0   6.13 145.31855  35.88406  9503.26  8658.20 2.18 1.79 -84.1 -0.393 19.67 20.54 01a59350o0076o
59350.276694  17.771  0.054   283   15 o  0   2.10 145.31855  35.88406  9484.56  8775.69 2.62 2.27 -87.1 -0.377 19.48 20.54 01a59350o0103o
59352.250738  17.774  0.080   282   23 o  0   2.43 145.31855  35.88406  4716.84  6068.64 2.74 2.52  40.1 -0.413 18.60 19.48 02a59352o0037o
59352.254860  17.405  0.067   396   26 o  0   2.02 145.31855  35.88406  4698.43  6030.41 2.78 2.62  41.7 -0.421 18.67 19.55 02a59352o0046o
59352.264953  17.762  0.089   285   26 o  0   1.28 145.31855  35.88406  4757.07  6104.89 2.55 2.42  40.5 -0.422 18.70 19.55 02a59352o0068o
59354.241440  17.554  0.043   345   15 o  0   4.52 145.31855  35.88406  7750.76  4376.97 1.94 1.77 -66.5 -0.424 19.09 19.15 01a59354o0007o
59354.244715  17.655  0.071   315   22 o  0   2.48 145.31855  35.88406  7771.31  4414.23 1.96 1.83 -64.5 -0.431 19.16 19.35 01a59354o0014o
59354.252605  17.786  0.059   279   16 o  0   4.30 145.31855  35.88406  7714.96  4338.17 1.96 1.77 -66.9 -0.431 19.26 19.49 01a59354o0031o
59354.263265  17.765  0.057   284   16 o  0   5.38 145.31855  35.88406  7698.24  4456.56 1.93 1.75 -68.4 -0.442 19.24 19.45 01a59354o0054o
59356.260094  17.795  0.081   277   22 o  0   3.52 145.31855  35.88406   856.43  6313.38 2.07 1.67 -49.4 -0.462 19.01 19.46 02a59356o0038o
59356.263773  17.840  0.078   266   21 o  0   2.83 145.31855  35.88406   839.69  6272.78 2.05 1.68 -50.6 -0.449 18.98 19.46 02a59356o0046o
59356.271114  17.767  0.069   284   20 o  0   1.90 145.31855  35.88406   896.14  6347.66 2.08 1.72 -52.1 -0.459 18.97 19.46 02a59356o0062o
59356.283581  17.577  0.059   338   20 o  0   2.38 145.31855  35.88406   916.64  6229.10 2.08 1.66 -51.5 -0.471 18.95 19.43 02a59356o0089o
59364.248156  18.229  0.114   186   21 o  0   3.13 145.31855  35.88406  3055.32  1719.19 2.01 1.90 -59.0 -0.455 18.82 19.30 02a59364o0025o
59364.251885  17.903  0.059   251   15 o  0   4.99 145.31855  35.88406  3034.61  1677.51 1.96 1.86 -65.2 -0.471 19.21 19.89 02a59364o0033o
59364.257910  18.361  0.226   164   37 o  0   5.34 145.31855  35.88406  3090.72  1752.56 1.97 1.89 -65.0 -0.461 19.45 20.41 02a59364o0046o
59364.269414  17.869  0.054   258   14 o  0   5.28 145.31855  35.88406  3108.66  1633.66 1.97 1.90 -63.2 -0.460 19.54 20.61 02a59364o0071o
59371.277352  17.765  0.076   284   22 o  0   2.90 145.31855  35.88406  8580.50  7866.11 2.69 2.60  61.4 -0.409 19.18 20.33 02a59371o0082o
59371.282848  18.122  0.104   205   21 o  0   2.23 145.31855  35.88406  8563.19  7825.35 3.07 3.02 -37.2 -0.398 18.96 20.32 02a59371o0094o
59371.286969  17.856  0.073   262   19 o  0   3.46 145.31855  35.88406  8620.35  7904.81 2.94 2.91  84.1 -0.395 19.00 20.31 02a59371o0103o
59371.301672  17.768  0.080   284   23 o  0   2.42 145.31855  35.88406  8646.10  7783.78 2.93 2.89 -89.7 -0.395 18.99 20.24 02a59371o0135o
