MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59970.300474 -21.346  0.925   -10   10 o  0   1.20 197.64554 -21.71809  4691.72   142.57 1.85 1.82  78.4 -0.445 19.40 20.54 04a59970o0598o
59970.302275 -20.343  0.547   -26   14 o  0   0.98 197.64554 -21.71809  4673.24   103.26 1.90 1.87  52.9 -0.432 19.39 20.59 04a59970o0602o
59970.304596 -21.687  1.506    -8   12 o  0   1.30 197.64554 -21.71809  5718.91 10331.01 2.03 1.63 -71.2 -0.448 19.42 20.59 04a59970o0607o
59970.307749  22.122  2.073     5   11 o  0   1.65 197.64554 -21.71809  5701.46 10291.55 1.96 1.62 -65.9 -0.435 19.41 20.53 04a59970o0614o
59970.308199  22.798  3.889     3   11 o  0   1.62 197.64554 -21.71809  4733.77   182.48 1.88 1.85  84.1 -0.435 19.37 20.54 04a59970o0615o
59970.311802 -22.550  3.737    -4   13 o  0   1.36 197.64554 -21.71809  5762.03 10370.71 1.90 1.58 -60.5 -0.451 19.40 20.54 04a59970o0623o
59970.315407  21.197  1.246    12   15 o  0   0.97 197.64554 -21.71809  4755.28    65.03 1.88 1.83 -18.8 -0.445 19.39 20.50 04a59970o0631o
59970.320725 -22.602  3.400    -3   11 o  0   1.08 197.64554 -21.71809  5784.83 10252.39 2.00 1.60 -64.4 -0.444 19.47 20.69 04a59970o0641o
59971.042818  21.951  1.683     6   10 c  0   1.29 197.64554 -21.71809  3508.21  8408.35 2.65 2.31 -50.1 -0.370 19.60 21.28 03a59971o0563c
59971.060662  21.027  0.813    14   12 c  0   1.05 197.64554 -21.71809  3486.99  8369.67 2.97 2.71 -48.5 -0.356 19.45 21.34 03a59971o0600c
59971.063367 -21.339  1.000   -11   11 c  0   1.33 197.64554 -21.71809  3545.63  8448.45 2.92 2.67 -42.9 -0.356 19.46 21.34 03a59971o0606c
59971.070321  21.882  1.462     6    9 c  0   1.30 197.64554 -21.71809  3570.48  8332.19 2.80 2.51 -27.3 -0.357 19.53 21.37 03a59971o0620c
59972.062267 -21.482  0.879    -9    8 c  0   1.10 197.64554 -21.71809  3507.54  8408.73 2.60 2.30 -49.7 -0.373 19.73 21.61 03a59972o0624c
59972.064974  23.316  5.333     2    9 c  0   0.81 197.64554 -21.71809  3490.15  8370.01 2.60 2.32 -47.6 -0.375 19.73 21.61 03a59972o0630c
59972.068127 -21.430  0.829   -10    8 c  0   1.37 197.64554 -21.71809  3547.71  8449.46 2.57 2.29 -48.2 -0.379 19.73 21.60 03a59972o0637c
59972.090313  21.077  0.680    14    9 c  0   0.96 197.64554 -21.71809  3574.90  8330.71 2.53 2.28 -52.8 -0.376 19.78 21.67 03a59972o0681c
59973.293121  22.845  4.042     3   11 o  0   1.20 197.64554 -21.71809  4689.27   140.99 1.99 1.94  62.2 -0.430 19.40 20.69 04a59973o0580o
59973.294472 -21.264  1.102   -11   12 o  0   1.34 197.64554 -21.71809  5716.10 10328.27 2.42 1.82 -74.5 -0.463 19.38 20.75 04a59973o0583o
59973.295373 -21.428  1.438   -10   14 o  0   1.18 197.64554 -21.71809  4671.41   101.23 2.29 2.07  53.4 -0.428 19.34 20.78 04a59973o0585o
59973.297174  23.824 13.375     1   14 o  0   0.95 197.64554 -21.71809  5697.38 10289.45 2.40 1.92 -74.8 -0.456 19.37 20.75 04a59973o0589o
59973.298526  21.976  2.182     6   13 o  0   0.92 197.64554 -21.71809  4730.53   180.21 2.26 2.16  36.6 -0.389 19.37 20.77 04a59973o0592o
59973.302593  20.986  0.838    15   12 o  0   1.20 197.64554 -21.71809  5758.81 10367.55 2.60 1.99 -75.6 -0.446 19.37 20.79 04a59973o0601o
59973.303944 -20.973  1.145   -15   17 o  0   1.12 197.64554 -21.71809  4751.07    62.18 2.15 2.07  82.7 -0.413 19.40 20.78 04a59973o0604o
59973.307997  22.640  3.654     3   12 o  0   0.87 197.64554 -21.71809  5779.56 10250.45 2.30 1.84 -71.9 -0.456 19.39 20.81 04a59973o0613o
59974.327285 -21.387  1.148   -10   12 o  0   1.02 197.64554 -21.71809  5731.86 10330.42 2.23 1.79 -71.8 -0.439 19.47 20.91 04a59974o0668o
