MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58290.394050 -21.584  1.578    -8   13 o  0   1.50 233.53533  56.69687  3714.17  3458.37 3.11 2.63   2.6 -0.460 19.23 20.61 01a58290o0336o
58290.410854  20.901  1.000    16   16 o  0   1.37 233.53533  56.69687  3726.36  3493.78 3.20 2.75   1.9 -0.452 19.15 20.56 01a58290o0372o
58290.415931 -21.439  1.453   -10   14 o  0   1.73 233.53533  56.69687  3671.92  3415.27 3.02 2.62  -1.0 -0.467 19.18 20.56 01a58290o0383o
58290.427284  20.898  1.000    16   16 o  0   0.92 233.53533  56.69687  3652.79  3529.07 2.94 2.60  -5.9 -0.476 19.23 20.54 01a58290o0407o
58292.404676 -19.896  0.424   -40   17 o  0   1.27 233.53533  56.69687  8300.44  9045.79 2.23 2.04  43.8 -0.480 19.25 20.02 02a58292o0357o
58292.421043 -21.542  2.154    -9   19 o  0   1.13 233.53533  56.69687  8277.31  9005.84 2.27 2.08  40.3 -0.477 19.21 19.99 02a58292o0392o
58292.425186 -20.987  1.430   -15   21 o  0   1.11 233.53533  56.69687  8330.05  9084.89 2.38 2.14  37.3 -0.478 19.19 19.98 02a58292o0401o
58292.436478 -19.935  0.516   -39   20 o  0   1.40 233.53533  56.69687  8350.71  8970.28 2.47 2.24  37.6 -0.484 19.12 19.96 02a58292o0425o
58294.396617  20.270  0.724    28   20 o  0   1.36 233.53533  56.69687  2988.71  2816.60 3.03 2.72  -0.9 -0.463 18.79 19.89 01a58294o0339o
58294.399380  23.014  8.154     2   18 o  0   1.62 233.53533  56.69687  3013.09  2856.13 2.93 2.58  -1.1 -0.474 18.85 19.88 01a58294o0345o
58294.419906  20.411  0.919    25   23 o  0   1.05 233.53533  56.69687  2958.57  2774.13 2.99 2.67  -5.5 -0.471 18.81 19.83 01a58294o0389o
58294.429319  19.472  0.370    59   22 o  0   1.12 233.53533  56.69687  2941.00  2888.71 2.87 2.68  -6.4 -0.478 18.80 19.80 01a58294o0409o
58296.415799  18.983  0.379    93   35 o  0   1.31 233.53533  56.69687  8293.70  9181.46 2.28 2.10  41.3 -0.474 18.79 19.31 02a58296o0379o
58296.430427  18.964  0.366    94   34 o  0   1.74 233.53533  56.69687  8271.36  9145.99 2.33 2.13  37.0 -0.466 18.76 19.27 02a58296o0410o
58296.434998  18.484  0.295   147   43 o  0   1.24 233.53533  56.69687  8323.62  9222.65 2.53 2.26  32.9 -0.441 18.72 19.26 02a58296o0420o
58296.447801  19.140  0.522    80   42 o  0   1.60 233.53533  56.69687  8344.59  9109.42 2.42 2.17  38.4 -0.470 18.68 19.20 02a58296o0447o
58298.353134  18.870  0.292   103   30 o  0   0.88 233.53533  56.69687  4307.51  3788.50 3.38 3.26  -4.8 -0.430 18.58 19.74 01a58298o0242o
58298.368472  18.279  0.144   177   26 o  0   1.15 233.53533  56.69687  4264.37  3746.81 3.38 3.33 -16.9 -0.417 18.53 19.69 01a58298o0275o
58298.369392  18.586  0.201   134   27 o  0   1.07 233.53533  56.69687  4330.41  3823.53 3.37 3.30   0.9 -0.421 18.55 19.69 01a58298o0277o
58298.374017  18.274  0.130   178   23 o  0   1.45 233.53533  56.69687  4257.47  3862.84 3.18 3.15 -13.1 -0.432 18.60 19.67 01a58298o0287o
58300.401567  17.032  0.853   559  476 o  0   1.13 233.53533  56.69687   478.84  8292.57 2.14 1.85  18.1 -0.516 16.40 16.52 02a58300o0346o
58300.421078  14.896  2.401  3996 9596 o  0   1.34 233.53533  56.69687  9530.44  8261.77 2.62 1.93  20.1 -0.433 13.88 14.05 02a58300o0388o
58300.428867 -14.787  1.047 -4417 4624 o  0   1.14 233.53533  56.69687  9603.46  8225.99 2.69 2.12  32.2 -0.455 15.34 15.51 02a58300o0405o
58302.393853  18.362  0.119   164   20 o  0   0.99 233.53533  56.69687  2478.05  2300.73 3.25 2.84   0.4 -0.447 19.06 20.39 01a58302o0255o
58302.398931  18.444  0.129   152   20 o  0   1.08 233.53533  56.69687  2502.04  2340.24 3.22 2.84  -1.5 -0.446 19.08 20.36 01a58302o0266o
58302.412505  18.274  0.110   178   20 o  0   1.26 233.53533  56.69687  2444.14  2257.24 3.00 2.88  -6.3 -0.460 19.00 20.26 01a58302o0295o
58302.420443  18.274  0.106   178   19 o  0   1.47 233.53533  56.69687  2424.83  2373.91 3.03 2.86  -3.4 -0.454 19.01 20.23 01a58302o0312o
58304.368815  18.162  0.117   197   23 o  0   0.87 233.53533  56.69687   140.42  8708.26 2.65 2.43  24.1 -0.429 19.01 20.62 02a58304o0278o
58304.383320  18.451  0.120   151   18 o  0   0.89 233.53533  56.69687   128.00  8668.38 2.36 2.16  19.0 -0.442 19.30 20.92 02a58304o0309o
58304.388836  18.427  0.086   154   13 o  0   1.20 233.53533  56.69687  9264.16  8714.04 2.35 2.12  40.1 -0.470 19.62 21.25 02a58304o0321o
58304.390717  18.317  0.084   171   14 o  0   1.03 233.53533  56.69687   178.28  8742.31 2.49 2.20  27.5 -0.428 19.40 21.07 02a58304o0325o
58304.400616  19.012  0.479    90   43 o  0   0.82 233.53533  56.69687   200.64  8624.24 2.77 2.52  28.4 -0.402 18.06 19.44 02a58304o0346o
58304.401992  18.179  0.223   194   43 o  0   1.38 233.53533  56.69687  9241.59  8674.38 3.02 2.69  41.5 -0.417 17.76 19.21 02a58304o0349o
58304.407480  18.487  0.192   146   28 o  0   0.91 233.53533  56.69687  9293.47  8753.93 2.72 2.41  40.7 -0.442 18.96 20.38 02a58304o0361o
58304.419206  18.242  0.118   183   22 o  0   1.00 233.53533  56.69687  9313.55  8639.58 2.63 2.28  42.4 -0.444 19.10 20.38 02a58304o0386o
58308.387312  18.974  0.116    93   11 c  0   1.07 233.53533  56.69687  9012.09  8798.51 2.77 2.52  30.4 -0.400 19.74 21.77 02a58308o0062c
58308.390977  18.598  0.074   132   10 c  0   1.48 233.53533  56.69687  8988.76  8757.55 2.80 2.51  42.8 -0.420 19.74 21.74 02a58308o0070c
58308.413416  18.978  0.104    93   10 c  0   1.75 233.53533  56.69687  9034.97  8840.97 2.94 2.67  29.9 -0.414 19.68 21.73 02a58308o0114c
58308.424791  18.788  0.089   111   10 c  0   1.16 233.53533  56.69687  9057.54  8722.72 2.75 2.48  39.4 -0.445 19.77 21.68 02a58308o0136c
58310.376812  18.179  0.073   194   14 o  0   1.58 233.53533  56.69687  3739.74  1326.31 3.50 2.85  -2.7 -0.428 19.36 21.17 01a58310o0228o
58310.380489  18.407  0.104   158   16 o  0   1.30 233.53533  56.69687  3762.79  1365.39 3.38 2.81  -2.3 -0.436 19.24 21.00 01a58310o0236o
58310.381869  18.635  0.202   128   26 o  0   1.17 233.53533  56.69687  3706.93  1287.20 3.36 2.78   2.2 -0.439 18.99 20.65 01a58310o0239o
58310.392639  18.287  0.084   176   15 o  0   1.52 233.53533  56.69687  3689.08  1401.69 3.28 2.91   0.5 -0.436 19.27 20.96 01a58310o0262o
58312.374209  19.056  0.100    87    9 c  0   1.76 233.53533  56.69687  8619.38  8833.83 2.60 2.41  47.3 -0.420 19.80 21.83 02a58312o0280c
58312.389732  19.068  0.116    86   10 c  0   1.45 233.53533  56.69687  8596.81  8794.09 2.60 2.44  38.8 -0.424 19.77 21.76 02a58312o0313c
58312.395696  19.010  0.113    90   10 c  0   1.42 233.53533  56.69687  8658.37  8873.15 2.62 2.43  33.4 -0.424 19.80 21.74 02a58312o0326c
58312.406992  19.367  0.162    65   10 c  0   1.35 233.53533  56.69687  8668.59  8758.87 2.65 2.46  38.0 -0.431 19.71 21.63 02a58312o0350c
58316.373456  19.467  0.229    59   14 c  0   1.10 233.53533  56.69687  6864.68  8224.75 3.69 3.62 -76.7 -0.415 19.52 21.70 02a58316o0280c
58316.388466  19.000  0.142    91   13 c  0   1.24 233.53533  56.69687  6841.92  8184.96 3.52 3.49  70.7 -0.376 19.41 21.65 02a58316o0312c
58316.393986  19.312  0.170    68   12 c  0   1.09 233.53533  56.69687  6903.50  8261.64 2.88 2.85 -84.1 -0.419 19.64 21.65 02a58316o0324c
58318.359028  18.393  0.104   160   17 o  0   1.33 233.53533  56.69687  2363.35  2625.86 3.25 2.95   0.6 -0.431 19.11 20.58 01a58318o0262o
