# SN2018zd magnitudes from Swift UVOT                                                        
# generated Thu Feb 8 23:32:04 UTC 2024 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.8(Bld47)_30Jun2023 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# U              0.505683      0.0541803
# UVW2          0.0972732      0.0258794
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     58181.3265  15.744   0.066  19.848  11.086   4.513   0.276   3.000      0.0110322     629.47    6000.79
UVW2     58182.3229  13.911   0.045  19.756  11.086  24.417   1.003   5.000      0.0110322     629.46    5470.61
UVW2     58183.2191  13.290   0.042  19.430  11.086  43.255   1.687   5.000      0.0110322     314.72     319.77
UVW2     58185.1394  12.549   0.040  19.032  11.086  85.546   3.190   5.000      0.0110322     200.56     203.78
UVW2     58186.9644  12.620   0.040  19.182  11.086  80.200   2.989   5.000      0.0110322     259.70  154510.34
UVW2     58186.9804  12.705   0.040  19.447  11.086  74.121   2.751   5.000      0.0110322     447.02  154823.00
UVW2     58187.2313  12.668   0.040  19.470  11.086  76.734   2.840   5.000      0.0110322     496.53    5827.04
UVW2     58189.4215  13.284   0.042  19.611  11.086  43.481   1.669   5.000      0.0110322     526.12    5913.19
UVW2     58191.7469  13.666   0.044  19.639  11.086  30.579   1.228   5.000      0.0110322     480.84    5244.84
UVW2     58193.5377  14.149   0.048  19.688  11.086  19.598   0.859   5.000      0.0110322     479.88    5679.67
UVW2     58195.8658  14.381   0.049  19.785  11.086  15.828   0.719   5.000      0.0110322     609.56   16795.37
UVW2     58197.7227  14.644   0.055  19.721  11.086  12.431   0.626   5.000      0.0110322     482.81    5119.46
UVW2     58207.3404  15.923   0.071  19.630  11.087   3.827   0.250   3.000      0.0110322     391.28    6041.24
UVW2     58209.8332  16.302   0.078  19.555  11.087   2.700   0.193   3.000      0.0110322     324.34   23520.71
UVW2     58213.4164  16.942   0.081  19.758  11.087   1.498   0.111   3.000      0.0110322     548.53   11224.02
UVW2     58215.1731  17.116   0.089  19.659  11.087   1.276   0.105   3.000      0.0110322     432.35   28866.63
UVW2     58227.1361  18.283   0.204  19.217  11.086   0.435   0.082   3.000      0.0110322     149.33     151.72
UVW2     58232.6359  18.681   0.156  19.812  11.086   0.302   0.043   3.000      0.0110322     529.83   57217.93
UVW2     58238.6780  19.092   0.188  19.861  11.086   0.207   0.036   3.000      0.0110322     644.99   45644.70
UVW2     58244.7099  19.224   0.211  19.826  11.087   0.183   0.036   3.000      0.0110322     621.12   34546.00
UVW2     58250.2554  19.236   0.212  19.828  11.087   0.181   0.035   3.000      0.0110322     640.30    5398.88
UVW2     58256.5571    NULL    NULL  19.783  11.087   0.085   0.031   3.000      0.0110322     572.38    5924.96
UVW2     58262.9264    NULL    NULL  19.695  11.087   0.097   0.035   3.000      0.0110322     482.82    5868.64
UVW2     58270.1581    NULL    NULL  19.806  11.087   0.079   0.031   3.000      0.0110322     661.94    5905.36
UVW2     58278.5064    NULL    NULL  19.721  11.086   0.027   0.029   3.000      0.0110322     414.88    5794.85
UVW2     58282.2524    NULL    NULL  19.781  11.086   0.078   0.031   3.000      0.0110322     513.54     521.77
UVW2     58288.2237    NULL    NULL  19.764  11.087   0.070   0.031   3.000      0.0110322     581.44     590.76
UVW2     58294.3338    NULL    NULL  19.685  11.087   0.003   0.028   3.000      0.0110322     411.18     417.77
UVW2     58744.9140    NULL    NULL  19.622  11.087  -0.005   0.030   3.000      0.0110322     405.84   11642.67
UVW2     58750.3518    NULL    NULL  19.801  11.087  -0.021   0.025   3.000      0.0110322     618.63   23158.27
UVW2     58922.4055    NULL    NULL  19.886  11.087  -0.020   0.023   3.000      0.0110322     774.11    6008.86
UVW2     59024.3533    NULL    NULL  19.567  11.088   0.040   0.035   3.000      0.0110322     400.37     406.78
UVW2     59122.4151    NULL    NULL  19.734  11.086   0.017   0.027   3.000      0.0110322     436.83   34443.93
UVW2     59127.8544    NULL    NULL  19.615  11.086   0.027   0.030   3.000      0.0110322     317.68     322.77
UVW2     59221.4679    NULL    NULL  19.966  11.086   0.005   0.022   3.000      0.0110322    1016.56   80527.42
UVW2     59329.7996    NULL    NULL  19.884  11.087   0.010   0.024   3.000      0.0110322     815.25   80594.62
UVW2     59533.5641    NULL    NULL  19.874  11.086   0.022   0.024   3.000      0.0110322     701.06   68655.35
UVW2     59731.3850    NULL    NULL  19.775  11.087  -0.014   0.025   3.000      0.0110322     593.58   29597.21
UVW2     59990.1943    NULL    NULL  19.887  11.086  -0.010   0.023   3.000      0.0110322     807.62   17586.13
#                                                                                           
#                                                                                           
#                                                                                           
U        58181.3232  15.112   0.054  19.742  12.057  19.557   0.967   5.000      0.0110322     157.03    5761.09
U        58182.3524  13.918   0.042  19.631  12.054  58.702   2.279   5.000      0.0110322     179.54   10906.50
U        58183.2158  13.428   0.041  18.955  12.053  92.228   3.502   5.000      0.0110322      78.52      79.78
U        58185.1374  12.687   0.040  18.142  12.050 182.477   6.720   5.000      0.0110322      40.11      40.76
U        58187.2290  12.549   0.040  18.639  12.050 207.199   7.566   5.000      0.0110322      98.94    5677.20
U        58189.4190  12.770   0.040  18.834  12.051 168.998   6.200   5.000      0.0110322     104.88    5728.30
U        58191.7445  12.883   0.040  18.729  12.054 152.374   5.628   5.000      0.0110322      96.00    5040.68
U        58193.5353  13.001   0.040  18.788  12.054 136.592   5.068   5.000      0.0110322      95.02    5497.30
U        58195.8643  13.091   0.040  19.089  12.052 125.819   4.662   5.000      0.0110322     121.37   16719.53
U        58197.7204  13.214   0.041  18.822  12.057 112.292   4.220   5.000      0.0110322      95.98    4947.65
U        58207.3384  13.834   0.044  18.651  12.073  63.461   2.586   5.000      0.0110322      78.22    5843.23
U        58209.8314  13.961   0.046  18.527  12.077  56.461   2.374   5.000      0.0110322      64.50   23346.84
U        58213.4147  14.262   0.047  18.909  12.079  42.762   1.862   5.000      0.0110322     109.54   11047.37
U        58215.1718  14.376   0.050  18.725  12.084  38.511   1.758   5.000      0.0110322      84.95   28803.03
U        58227.1346  15.458   0.079  18.624  12.057  14.223   1.035   5.000      0.0110322      29.30      29.77
U        58232.6342  15.694   0.067  19.511  12.058  11.436   0.706   3.000      0.0110322     106.57   57117.97
U        58238.6759  16.063   0.069  19.481  12.065   8.144   0.521   3.000      0.0110322     128.23   45478.12
U        58244.7086  16.501   0.079  19.219  12.083   5.440   0.396   3.000      0.0110322     125.05   34450.50
U        58250.2525  16.881   0.088  19.287  12.079   3.834   0.311   3.000      0.0110322     127.48    5221.33
U        58256.5545  16.878   0.092  19.151  12.085   3.845   0.326   3.000      0.0110322     113.70    5771.10
U        58262.9239  17.526   0.132  19.043  12.086   2.116   0.258   3.000      0.0110322      95.99    5654.43
U        58270.1636  17.729   0.124  19.293  12.093   1.755   0.200   3.000      0.0110322     165.89    5625.77
U        58278.5098  18.153   0.166  19.391  12.059   1.188   0.182   3.000      0.0110322      83.23    5698.87
U        58282.2608  18.300   0.152  19.649  12.060   1.037   0.145   3.000      0.0110322     127.73     129.78
U        58288.2333  18.923   0.211  19.708  12.061   0.584   0.114   3.000      0.0110322     145.44     147.77
U        58294.3406    NULL    NULL  19.354  12.068   0.322   0.129   3.000      0.0110322     103.13     104.78
U        58744.9125    NULL    NULL  18.826  12.097   0.042   0.189   3.000      0.0110322      81.01   11515.84
U        58750.3489    NULL    NULL  19.258  12.081  -0.083   0.121   3.000      0.0110322     123.54   22945.39
U        58922.4019    NULL    NULL  19.393  12.081  -0.196   0.104   3.000      0.0110322     155.03    5758.12
U        59024.2158    NULL    NULL  19.225  12.086   0.225   0.141   3.000      0.0110322     130.43   23168.51
U        59122.4133    NULL    NULL  19.542  12.057   0.055   0.089   3.000      0.0110322      95.73   34265.30
U        59127.8513    NULL    NULL  19.276  12.057  -0.068   0.094   3.000      0.0110322      63.75      64.77
U        59329.7976    NULL    NULL  19.423  12.080  -0.066   0.107   3.000      0.0110322     162.70   80535.95
U        59533.5623    NULL    NULL  19.782  12.057  -0.146   0.059   3.000      0.0110322     140.08   68516.38
U        59731.3838    NULL    NULL  19.211  12.082  -0.154   0.123   3.000      0.0110322     118.14   29544.32
U        59990.1903    NULL    NULL  19.833  12.058  -0.048   0.066   3.000      0.0110322     160.96   17249.75
#                                                                                           
#                                                                                           
#                                                                                           
