MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58565.625554  19.122  0.261    82   21 o  0   0.93 275.42938  30.99264  5281.07  3340.00 3.11 2.88 -15.1 -0.453 18.95 20.08 01a58565o0807o
58565.637614  19.304  0.280    69   19 o  0   0.82 275.42938  30.99264  5263.22  3302.46 3.03 2.79 -17.3 -0.460 18.99 20.08 01a58565o0825o
58565.650575  19.459  0.597    60   36 o  0   1.38 275.42938  30.99264  5328.51  3380.01 3.06 2.81 -16.4 -0.466 18.19 18.72 01a58565o0842o
58567.627830  19.175  0.185    78   14 o  0   0.81 275.42938  30.99264  8587.36  3305.52 2.28 1.89 -54.0 -0.435 19.38 20.21 02a58567o0574o
58567.639535  19.478  0.219    59   13 o  0   1.16 275.42938  30.99264  8605.45  3349.29 2.29 1.88 -51.4 -0.431 19.35 20.18 02a58567o0592o
58567.652574  19.943  0.419    38   16 o  0   1.40 275.42938  30.99264  8537.71  3275.22 2.23 1.86 -52.0 -0.432 18.96 19.40 02a58567o0609o
58569.623151  19.405  0.248    63   16 o  0   1.04 275.42938  30.99264  8943.30  1381.09 3.13 2.98 -57.7 -0.432 19.24 20.74 01a58569o0764o
58569.636022  19.436  0.241    61   15 o  0   1.39 275.42938  30.99264  8924.77  1341.45 3.17 3.02 -57.8 -0.434 19.23 20.68 01a58569o0782o
58569.649143  18.992  0.379    92   35 o  0   1.25 275.42938  30.99264  8974.52  1420.09 3.29 2.97 -27.6 -0.419 18.27 18.91 01a58569o0799o
58571.609818  19.142  0.144    80   12 o  0   1.02 275.42938  30.99264  6735.76  1387.01 2.34 2.09 -47.8 -0.434 19.51 20.90 02a58571o0774o
58571.621965  19.142  0.129    80   10 o  0   1.15 275.42938  30.99264  6754.33  1428.63 2.43 2.13 -47.6 -0.429 19.51 20.90 02a58571o0792o
58571.634003  19.424  0.186    62   12 o  0   0.93 275.42938  30.99264  6706.59  1354.08 2.58 2.24 -40.5 -0.420 19.40 20.94 02a58571o0809o
58571.647292  18.951  0.185    95   18 o  0   1.22 275.42938  30.99264  6673.37  1475.80 2.33 2.01 -50.5 -0.437 18.95 19.52 02a58571o0827o
58573.611657  19.265  0.194    72   14 o  0   1.05 275.42938  30.99264  4970.20  1400.43 3.05 2.71 -12.4 -0.452 19.30 20.90 01a58573o0777o
58573.622853  19.567  0.217    54   12 o  0   1.17 275.42938  30.99264  4934.92  1362.49 3.03 2.71 -12.3 -0.452 19.36 20.99 01a58573o0795o
58573.634343  19.950  0.378    38   14 o  0   0.85 275.42938  30.99264  5000.30  1441.26 3.12 2.81 -15.5 -0.441 19.29 20.88 01a58573o0812o
58573.647757  18.567  0.305   136   42 o  0   1.27 275.42938  30.99264  5013.71  1323.10 3.23 2.84 -12.4 -0.444 18.20 18.77 01a58573o0830o
58575.629805  19.411  0.148    62    9 c  0   1.05 275.42938  30.99264  8879.79  7179.31 2.57 2.44 -54.0 -0.410 19.74 21.71 02a58575o0594c
58575.640033  18.949  0.122    96   12 c  0   1.24 275.42938  30.99264  8913.57  7221.44 2.57 2.46 -64.0 -0.410 19.42 20.93 02a58575o0612c
58575.650910 -20.281  4.487   -28  126 c  0   1.02 275.42938  30.99264  8846.14  7146.25 2.64 2.54 -80.0 -0.490 17.46 18.26 02a58575o0631c
58577.603935  18.745  0.095   115   11 o  0   1.45 275.42938  30.99264  1613.82  5358.34 2.73 2.65 -35.0 -0.486 19.49 21.29 01a58577o0768o
58577.614576  18.964  0.117    94   11 o  0   0.97 275.42938  30.99264  1578.92  5322.20 2.69 2.66 -63.1 -0.488 19.45 21.24 01a58577o0786o
58577.625294  18.927  0.119    98   12 o  0   1.15 275.42938  30.99264  1644.80  5397.59 2.89 2.75 -31.3 -0.472 19.39 21.23 01a58577o0803o
58577.638047  19.251  0.193    72   14 o  0   1.30 275.42938  30.99264  1659.75  5281.82 3.16 2.95 -24.9 -0.445 19.19 20.70 01a58577o0821o
