,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
0,58975.2501968001,-6.331346117185603,g,g,4204.414142857143,4204.414142857143,4.2837369709617495e-15,-0.3660495670423298,2.5975750164250923e-17,0.006063806050729361,15.403378318600454,0.9151239176058255,0.006063806050729361,False
1,58978.19204859994,-3.389494317343633,g,g,4830.0,4830.0,1.008403539483181e-14,0.005761997804713204,2.6665158025107126e-17,0.002644294370364204,14.473849406482845,-0.014404994511783897,0.002644294370364204,False
2,58978.19298609998,-3.3885568173063803,g,g,4830.0,4830.0,1.0261147846483992e-14,0.013323581563286169,2.6728400692450134e-17,0.002604815863910263,14.454945447086413,-0.03330895390821631,0.002604815863910263,False
3,58979.25216440018,-2.3293785171044874,g,g,4244.229102040816,4244.229102040816,1.0160427348324513e-14,0.009039611219733956,2.796473006257756e-17,0.0027523182936974627,14.465655372945294,-0.02259902804933489,0.0027523182936974627,False
4,58980.1895486,-1.3919943172877538,g,g,4830.0,4830.0,1.0181143948099672e-14,0.009924214276763266,2.5849864501876435e-17,0.002538994108486341,14.463443865302722,-0.024810535691907276,0.002538994108486341,False
5,58981.19927080022,-0.3822721170654404,g,g,4830.0,4830.0,1.0124736046085306e-14,0.007511346319086343,2.626091307418214e-17,0.002593738044591872,14.469476035196912,-0.018778365797716745,0.002593738044591872,False
6,58981.20021989988,-0.38132301740552066,g,g,4830.0,4830.0,1.0119573261442033e-14,0.007289835286393043,2.5780419670401642e-17,0.0025475797253853715,14.470029812778646,-0.018224588215982607,0.0025475797253853715,False
7,58986.190555599984,4.60901268269663,g,g,4204.414142857143,4204.414142857143,9.175430315461324e-15,-0.03524592233576662,2.4641956168205392e-17,0.00268564583033035,14.576369206834045,0.08811480583941567,0.00268564583033035,False
8,58986.192013899796,4.610470982508559,g,g,4204.414142857143,4204.414142857143,9.212366567052105e-15,-0.03350115302749401,2.4661784196820837e-17,0.0026770302741776853,14.572007283563364,0.08375288256873503,0.0026770302741776853,False
9,58987.23158559995,5.650042682660569,g,g,4204.414142857143,4204.414142857143,8.721020161220588e-15,-0.05730507307874788,2.3530399457828767e-17,0.0026981246485887574,14.6315170836915,0.14326268269687148,0.0026981246485887574,False
