MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58597.526934  21.017  1.127    14   16 o  0   1.17 257.27858  26.85569  1948.39  1192.82 3.19 2.90 -19.0 -0.425 19.11 20.39 01a58597o0624o
58597.539128  21.101  1.225    13   16 o  0   1.16 257.27858  26.85569  1927.33  1153.40 3.03 2.81 -16.7 -0.437 19.16 20.41 01a58597o0645o
58597.540976 -23.504 11.125    -1   16 o  0   1.05 257.27858  26.85569  1981.67  1230.99 2.99 2.75 -13.9 -0.445 19.18 20.40 01a58597o0649o
58597.553286 -22.889  6.231    -2   16 o  0   1.15 257.27858  26.85569  1994.61  1113.41 3.19 2.83 -18.3 -0.429 19.13 20.39 01a58597o0671o
58599.573212  20.706  0.571    19   11 o  0   1.31 257.27858  26.85569   928.80  3122.57 2.22 1.91 -54.5 -0.458 19.44 20.56 02a58599o0604o
58599.584030  20.174  0.397    31   12 o  0   1.31 257.27858  26.85569   909.80  3082.67 2.42 2.05 -49.1 -0.440 19.38 20.55 02a58599o0625o
58599.585427  19.073  3.443    85  294 o  0   0.02 257.27858  26.85569 10524.14  3095.20 2.40 1.79 -51.4 -0.479 19.46 20.55 02a58599o0628o
58599.586352 -22.615  3.643    -3   12 o  0   1.43 257.27858  26.85569   961.91  3159.79 2.26 1.98 -49.6 -0.455 19.40 20.58 02a58599o0630o
58599.603132  21.023  0.948    14   13 o  0   1.08 257.27858  26.85569   977.20  3044.13 2.32 2.00 -48.3 -0.457 19.40 20.61 02a58599o0662o
58603.539728  21.328  0.943    11   10 c  0   1.10 257.27858  26.85569  6373.98  8899.74 2.67 2.37 -44.8 -0.418 19.60 21.56 02a58603o0654c
58603.550141  21.366  0.971    10   10 c  0   1.30 257.27858  26.85569  6350.89  8861.75 2.60 2.36 -46.9 -0.428 19.60 21.53 02a58603o0674c
58603.555424  20.531  0.415    22    9 c  0   1.26 257.27858  26.85569  6402.26  8940.33 2.67 2.36 -45.6 -0.416 19.58 21.51 02a58603o0685c
58603.571840  20.435  0.510    24   12 c  0   0.87 257.27858  26.85569  6410.29  8822.66 2.71 2.49 -47.0 -0.420 19.52 21.39 02a58603o0716c
58605.531981  21.840  1.649     7   11 o  0   1.18 257.27858  26.85569  5614.09  6953.05 2.84 2.76 -35.2 -0.458 19.39 21.12 01a58605o0596o
58605.542235  20.191  0.512    30   16 o  0   1.12 257.27858  26.85569  4864.99  3579.80 3.09 2.95 -14.5 -0.442 19.15 20.88 01a58605o0615o
58605.543709  20.483  0.630    23   15 o  0   1.05 257.27858  26.85569  4935.57  3656.65 3.07 2.94  -6.6 -0.440 19.23 20.98 01a58605o0618o
58605.546982  20.979  0.902    15   13 o  0   0.88 257.27858  26.85569  4850.08  3696.33 3.27 3.17   2.6 -0.421 19.24 21.22 01a58605o0625o
58607.535953 -19.976  0.183   -37    7 c  0   2.38 257.27858  26.85569    61.11  5086.80 2.82 2.30 -50.1 -0.381 19.71 21.72 02a58607o0631c
58607.546008 -25.846 242.000    -0   40 c  0   0.17 257.27858  26.85569    37.99  5046.39 3.14 2.62 -50.5 -0.357 19.61 21.73 02a58607o0650c
58607.554775  20.271  0.359    28   10 c  0   1.19 257.27858  26.85569  9519.51  5063.40 3.59 3.27 -63.0 -0.390 19.45 21.74 02a58607o0667c
