MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58183.389286 -22.778  6.280    -3   18 o  0   0.96 119.85422  16.42627  8217.68  8636.77 2.18 1.96   2.2 -0.488 19.35 20.30 02a58183o0375o
58183.399670  22.449  4.161     4   16 o  0   1.43 119.85422  16.42627  8200.57  8597.22 2.27 2.10   2.6 -0.464 19.29 20.26 02a58183o0396o
58183.409932  19.694  0.356    48   17 o  0   1.35 119.85422  16.42627  8257.73  8675.99 2.34 2.11   5.2 -0.463 19.23 20.19 02a58183o0417o
58183.421829  21.478  1.800     9   17 o  0   1.26 119.85422  16.42627  8278.62  8558.03 2.22 2.01   6.7 -0.472 19.24 20.14 02a58183o0438o
58185.381068  22.651  4.125     3   13 o  0   1.08 119.85422  16.42627  2850.77  2594.89 3.34 2.63  88.2 -0.456 19.21 21.13 01a58185o0353o
58185.391498 -21.319  1.412   -11   15 o  0   0.93 119.85422  16.42627  2878.18  2674.31 3.51 2.73  86.8 -0.439 19.14 21.05 01a58185o0374o
58185.402027  21.790  1.969     7   14 o  0   1.39 119.85422  16.42627  2830.42  2636.12 3.42 2.66  86.0 -0.449 19.08 20.95 01a58185o0395o
58185.413193 -22.006  2.111    -6   12 o  0   1.43 119.85422  16.42627  2824.04  2794.03 3.48 2.75  86.1 -0.438 19.10 20.99 01a58185o0416o
58205.348850  17.342  0.073   420   31 o  0   0.94 119.85422  16.42627  3997.38  3387.05 3.38 2.90  88.0 -0.447 18.27 19.21 01a58205o0099o
58205.359234  17.278  0.065   445   29 o  0   1.37 119.85422  16.42627  4044.92  3464.14 3.59 2.94  88.4 -0.440 18.21 19.18 01a58205o0120o
58205.369758  17.236  0.066   463   30 o  0   1.13 119.85422  16.42627  3980.72  3424.34 3.58 2.86  88.6 -0.438 18.20 19.15 01a58205o0141o
58205.380453  17.168  0.083   493   41 o  0   0.71 119.85422  16.42627  3973.74  3577.07 3.79 2.98  87.6 -0.425 18.12 19.11 01a58205o0162o
58207.342923  17.134  0.048   508   24 o  0   2.14 119.85422  16.42627  9231.13  9518.79 2.52 2.14   5.3 -0.468 18.73 19.22 02a58207o0135o
58207.351873  17.278  0.085   446   38 o  0   0.72 119.85422  16.42627  9212.15  9479.52 2.57 2.22   4.1 -0.483 18.66 19.19 02a58207o0152o
