MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59013.323931 -23.116  5.148    -2   11 o  0   1.29 187.25104   7.84956  9110.60 10181.12 1.92 1.74  44.7 -0.417 19.72 21.07 01a59013o0186o
59013.327172 -21.507  0.891    -9    8 o  0   1.68 187.25104   7.84956  9131.01 10220.50 1.92 1.75  45.4 -0.416 19.76 21.07 01a59013o0193o
59013.338294 -21.379  0.931   -10   10 o  0   1.67 187.25104   7.84956  9068.82 10143.54 1.94 1.78  42.0 -0.413 19.74 21.09 01a59013o0217o
59013.344295 -21.772  1.582    -7   11 o  0   1.05 187.25104   7.84956  9047.75 10260.51 1.91 1.79  45.0 -0.416 19.71 21.05 01a59013o0230o
59016.300726  20.906  0.760    16   12 o  0   1.39 187.25104   7.84956  3438.18  4190.22 2.04 1.77 -11.6 -0.394 19.54 20.69 01a59016o0139o
59016.303965 -23.001  4.174    -2   10 o  0   1.55 187.25104   7.84956  3458.24  4229.25 2.10 1.83  -5.9 -0.391 19.46 20.65 01a59016o0146o
59016.316872 -21.640  1.862    -8   15 o  0   1.22 187.25104   7.84956  3398.19  4150.65 2.00 1.78  -6.2 -0.405 19.17 20.25 01a59016o0174o
59016.325169 -21.741  1.971    -7   14 o  0   1.28 187.25104   7.84956  3380.29  4267.31 2.01 1.81 -10.9 -0.399 19.35 20.46 01a59016o0192o
59020.280624 -21.515  1.253    -9   11 o  0   1.29 187.25104   7.84956  3435.91  4188.83 2.32 1.91  -6.3 -0.378 19.58 20.90 01a59020o0089o
59020.283860 -20.426  0.635   -24   16 o  0   0.95 187.25104   7.84956  3456.08  4227.45 2.20 1.82  -7.2 -0.380 19.29 20.51 01a59020o0096o
59020.294016 -20.544  0.973   -22   21 o  0   1.06 187.25104   7.84956  3397.76  4149.89 2.20 1.92 -11.1 -0.385 18.79 19.97 01a59020o0118o
59020.301888 -19.932  0.587   -39   23 o  0   0.95 187.25104   7.84956  3379.01  4265.68 2.09 1.79  -7.1 -0.389 18.80 19.96 01a59020o0135o
59022.281663  21.042  0.565    14    8 c  0   2.08 187.25104   7.84956  6954.76  2505.97 2.38 2.31 -83.8 -0.393 19.69 21.51 02a59022o0083c
59022.284867  20.105  0.256    33    8 c  0   1.77 187.25104   7.84956  6937.38  2466.46 2.44 2.33 -68.8 -0.390 19.68 21.50 02a59022o0090c
59022.291766  21.529  0.971     9    9 c  0   1.76 187.25104   7.84956  6994.94  2544.72 2.45 2.35 -66.7 -0.399 19.69 21.47 02a59022o0105c
59022.303272  22.938  3.737     2    9 c  0   1.32 187.25104   7.84956  7015.78  2427.90 2.42 2.37 -76.2 -0.394 19.66 21.47 02a59022o0130c
59024.262704  20.839  0.719    17   12 o  0   1.49 187.25104   7.84956  3226.24   294.13 2.51 2.05 -12.6 -0.387 19.51 20.73 01a59024o0051o
59024.265946  21.579  1.465     8   12 o  0   1.36 187.25104   7.84956  3246.82   333.61 2.42 1.98 -10.5 -0.395 19.59 20.77 01a59024o0058o
59024.271043  20.013  0.308    36   11 o  0   1.57 187.25104   7.84956  3187.53   254.13 2.34 2.01 -11.2 -0.398 19.57 20.80 01a59024o0069o
59024.293216 -20.808  0.608   -17   10 o  0   1.36 187.25104   7.84956  3169.67   372.94 2.12 1.78 -12.7 -0.422 19.73 20.94 01a59024o0117o
59025.256327 -20.440  1.160   -24   28 o  0   1.09 187.25104   7.84956  3220.60 10507.62 3.03 2.88 -48.4 -0.335 19.09 20.28 01a59025o0038o
59025.268434  21.244  1.273    12   15 o  0   1.88 187.25104   7.84956  3183.18 10468.04 2.60 2.56 -48.5 -0.352 19.31 20.72 01a59025o0064o
