MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59985.232024 -19.483  0.650   -58   38 o  0   1.15 147.73350  33.55304  3626.79  8781.47 2.44 1.99 -76.2 -0.390 18.06 18.30 04a59985o0485o
59985.235182 -19.603  0.954   -52   50 o  0   0.69 147.73350  33.55304  3649.37  8817.82 2.44 1.95 -76.2 -0.400 18.09 18.30 04a59985o0492o
59985.240595 -19.993  1.375   -36   50 o  0   0.76 147.73350  33.55304  3595.90  8735.80 2.54 1.99 -78.9 -0.380 18.06 18.29 04a59985o0504o
59985.252495  20.927  2.867    16   44 o  0   1.12 147.73350  33.55304  3586.12  8842.35 2.53 2.01 -77.7 -0.380 18.03 18.23 04a59985o0530o
59987.937242 -19.607  0.444   -52   23 o  0   1.71 147.73350  33.55304  5186.29  1107.57 2.68 2.49 -53.0 -0.390 18.72 19.73 03a59988o0395o
59987.939043 -20.500  1.010   -23   23 o  0   1.97 147.73350  33.55304  5165.24  1072.31 2.90 2.67 -63.5 -0.358 18.49 19.73 03a59988o0399o
59987.942206  20.202  0.936    30   28 o  0   1.44 147.73350  33.55304  5218.64  1158.73 3.22 2.83 -67.9 -0.378 18.52 19.71 03a59988o0406o
59987.947609 -19.068  0.312   -86   27 o  0   1.19 147.73350  33.55304  5235.92  1054.63 3.02 2.79 -58.0 -0.381 18.57 19.71 03a59988o0418o
59989.183176 -19.815  0.483   -43   21 o  0   1.48 147.73350  33.55304  6877.33  1843.57 2.39 1.99 -22.0 -0.431 18.90 19.99 04a59989o0373o
59989.185879  23.695 21.333     1   26 o  0   1.60 147.73350  33.55304  6858.15  1804.70 2.39 2.18 -28.9 -0.488 18.81 19.87 04a59989o0379o
59989.189033 -19.814  0.545   -43   24 o  0   1.33 147.73350  33.55304  6917.33  1883.07 2.37 1.95 -23.4 -0.433 18.87 19.96 04a59989o0386o
59989.194446  19.746  0.513    46   24 o  0   1.45 147.73350  33.55304  6938.14  1766.45 2.32 1.87 -27.6 -0.454 18.92 19.94 04a59989o0398o
59993.174459  17.281  0.043   444   19 c  0   1.86 147.73350  33.55304  6929.52  7445.33 2.66 2.14 -55.5 -0.395 19.10 20.65 04a59993o0363c
59993.176264  17.376  0.047   407   19 c  0   1.45 147.73350  33.55304  6910.81  7406.75 2.63 2.10 -62.6 -0.396 19.14 20.72 04a59993o0367c
59993.179417  17.256  0.048   455   22 c  0   1.62 147.73350  33.55304  6969.89  7484.20 2.83 2.27 -58.8 -0.403 19.07 20.73 04a59993o0374c
59993.199478  17.419  0.045   391   18 c  0   1.78 147.73350  33.55304  3532.04  3267.11 2.21 2.04  71.4 -0.377 19.26 20.85 04a59993o0418c
59997.162696  17.209  0.042   475   20 c  0   1.82 147.73350  33.55304  6929.81  7444.41 2.84 2.25 -59.8 -0.395 19.18 20.95 04a59997o0189c
59997.188762  17.225  0.051   468   24 c  0   0.93 147.73350  33.55304  3609.78  3228.58 2.26 2.07  67.3 -0.382 19.18 20.83 04a59997o0246c
59997.200948  17.333  0.051   424   21 c  0   1.08 147.73350  33.55304  3565.50  3138.88 2.21 2.01  67.6 -0.381 19.22 20.87 04a59997o0273c
59997.204103  17.250  0.066   457   30 c  0   0.72 147.73350  33.55304  3548.73  3251.76 2.23 2.03  64.5 -0.380 18.96 20.63 04a59997o0280c
59998.332161  17.404  0.043   396   17 c  0   2.04 147.73350  33.55304  1604.17  8344.29 2.58 2.40  28.6 -0.396 19.41 21.33 02a59998o0118c
59998.334892  17.391  0.054   401   22 c  0   1.53 147.73350  33.55304  1627.18  8381.94 2.35 2.28 -50.5 -0.428 19.49 21.33 02a59998o0124c
59998.344963  17.315  0.032   430   14 c  0   4.23 147.73350  33.55304  1562.53  8302.42 2.34 2.31 -58.0 -0.429 19.55 21.39 02a59998o0146c
59998.349941  17.255  0.041   455   19 c  0   1.79 147.73350  33.55304  1542.32  8419.42 2.34 2.29 -67.4 -0.430 19.56 21.40 02a59998o0157c
59998.419323  17.300  0.033   436   14 c  0   2.60 147.73350  33.55304  6344.56  6365.63 2.83 2.43  36.1 -0.392 19.54 21.53 02a59998o0288c
60001.144875  17.209  0.043   475   20 c  0   1.17 147.73350  33.55304  4794.93  3391.26 2.20 2.05 -24.0 -0.386 19.29 21.08 04a60001o0257c
60001.146678  17.312  0.040   432   17 c  0   1.39 147.73350  33.55304  4775.39  3352.44 2.23 2.10 -25.1 -0.389 19.28 21.07 04a60001o0261c
60001.150764  17.315  0.042   430   18 c  0   2.08 147.73350  33.55304  4834.12  3429.40 2.20 2.05 -27.1 -0.396 19.29 21.06 04a60001o0268c
60001.156173  17.366  0.037   411   15 c  0   2.50 147.73350  33.55304  4854.64  3313.45 2.15 2.05 -13.0 -0.400 19.33 21.06 04a60001o0280c
60001.471304  17.402  0.050   397   20 c  0   1.86 147.73350  33.55304  1130.12  9433.28 3.14 2.92 -48.3 -0.427 19.33 21.39 02a60001o0180c
60001.474467  17.552  0.060   346   21 c  0   2.13 147.73350  33.55304  1111.99  9392.54 3.28 2.99 -48.3 -0.433 19.29 21.39 02a60001o0187c
60001.479895  17.583  0.054   336   18 c  0   2.41 147.73350  33.55304  1168.57  9472.44 3.22 2.97 -45.5 -0.418 19.26 21.39 02a60001o0199c
