MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57680.492240  18.728  0.270   117   32 o  0   2.21  33.31931  -7.66133  5332.61  6070.28 3.38 3.26 -66.3 -0.469 18.60 19.52 02a57680o0595o
57680.507318  18.933  0.342    97   33 o  0   1.90  33.31931  -7.66133  5312.95  6030.03 3.35 3.24 -62.5 -0.476 18.50 19.42 02a57680o0625o
57680.526808  18.367  0.207   163   34 o  0   2.40  33.31931  -7.66133  5371.37  6106.77 3.36 3.26 -72.4 -0.472 18.57 19.45 02a57680o0662o
57680.533269  18.159  0.172   198   34 o  0   3.31  33.31931  -7.66133  5394.05  5991.70 3.37 3.27 -70.8 -0.479 18.57 19.47 02a57680o0675o
57680.551881  19.234  0.463    74   34 o  0   1.68  33.31931  -7.66133  5357.37  6046.20 3.42 3.32 -68.8 -0.464 18.50 19.37 02a57680o0711o
57688.474276  17.768  0.076   284   22 c  0   2.06  33.31931  -7.66133  6315.70  3071.55 3.86 3.64 -88.5 -0.382 19.37 21.17 02a57688o0541c
57688.492553  17.944  0.070   241   17 c  0   1.97  33.31931  -7.66133  6297.48  3032.37 3.91 3.69 -86.4 -0.381 19.51 21.32 02a57688o0574c
57688.506629  17.798  0.067   276   18 c  0   2.05  33.31931  -7.66133  6356.03  3108.82 3.91 3.70 -87.4 -0.377 19.42 21.17 02a57688o0597c
57688.523348  17.659  0.070   314   22 c  0   1.74  33.31931  -7.66133  6379.03  2991.84 3.89 3.68 -85.1 -0.383 19.34 21.03 02a57688o0625c
57688.542602  17.815  0.077   272   21 c  0   1.55  33.31931  -7.66133  6343.68  3048.79 3.86 3.65 -83.2 -0.388 19.28 20.91 02a57688o0662c
57696.448124  17.831  0.066   268   18 c  0   1.96  33.31931  -7.66133  4621.26  3996.38 3.73 3.60  80.8 -0.389 19.64 21.49 02a57696o0523c
57696.463539  17.827  0.055   268   15 c  0   3.17  33.31931  -7.66133  4604.12  3956.84 3.81 3.66  84.6 -0.381 19.64 21.52 02a57696o0553c
57696.482270  17.667  0.058   311   18 c  0   1.86  33.31931  -7.66133  4663.29  4033.06 3.76 3.61  88.3 -0.386 19.57 21.37 02a57696o0589c
57696.489476  17.929  0.072   245   18 c  0   1.80  33.31931  -7.66133  4684.78  3918.10 3.79 3.65  89.1 -0.384 19.56 21.36 02a57696o0603c
57696.509271  17.838  0.072   266   19 c  0   1.63  33.31931  -7.66133  4647.24  3972.85 3.74 3.60 -89.6 -0.389 19.54 21.32 02a57696o0641c
57699.356304  17.925  0.100   245   24 c  0   2.28  33.31931  -7.66133  5544.16  3952.62 3.82 3.63  87.8 -0.376 18.89 20.27 02a57699o0344c
57699.374188  18.191  0.097   192   19 c  0   2.03  33.31931  -7.66133  5562.62  3994.01 3.78 3.61  86.9 -0.382 19.31 20.85 02a57699o0373c
57699.394728  18.061  0.079   216   17 c  0   2.83  33.31931  -7.66133  4994.43  6527.33 3.58 3.57 -73.4 -0.432 19.33 20.97 02a57699o0411c
57699.408521  17.910  0.081   249   20 c  0   2.07  33.31931  -7.66133  5017.43  6412.29 3.59 3.52  82.4 -0.435 19.44 21.13 02a57699o0437c
57699.422566  17.939  0.109   242   26 c  0   2.76  33.31931  -7.66133  4976.87  6472.12 3.51 3.45 -60.6 -0.448 18.95 20.64 02a57699o0463c
57700.433332  17.728  0.104   294   31 o  0   4.82  33.31931  -7.66133  4470.82  3567.13 3.82 3.68  85.9 -0.406 18.69 20.01 02a57700o0246o
57700.462708  17.619  0.083   326   27 o  0   2.08  33.31931  -7.66133  4513.81  3606.37 3.63 3.51 -87.0 -0.425 19.00 20.39 02a57700o0303o
57700.477009  17.521  0.075   356   27 o  0   2.13  33.31931  -7.66133  4537.53  3490.82 3.66 3.56 -87.4 -0.413 18.99 20.38 02a57700o0330o
57700.497642  17.435  0.081   386   31 o  0   4.85  33.31931  -7.66133  4499.65  3545.74 3.65 3.54 -81.0 -0.418 18.71 20.03 02a57700o0370o
57704.387476  17.595  0.159   333   53 o  0   1.60  33.31931  -7.66133  3701.42  4159.08 3.71 3.63  72.5 -0.410 18.10 18.63 02a57704o0186o
57704.406040  17.630  0.161   322   52 o  0   1.44  33.31931  -7.66133  3682.86  4126.12 3.70 3.57  83.4 -0.412 18.11 18.63 02a57704o0222o
57704.415791  18.123  0.254   205   52 o  0   1.30  33.31931  -7.66133  3744.29  4203.24 3.72 3.60  86.6 -0.407 18.10 18.63 02a57704o0241o
57704.436953  17.826  0.205   269   55 o  0   1.22  33.31931  -7.66133  3765.69  4086.68 3.69 3.63  73.8 -0.404 18.10 18.60 02a57704o0282o
57704.443200  18.052  0.252   218   55 o  0   1.17  33.31931  -7.66133  3723.81  4142.10 3.71 3.59  82.8 -0.409 18.09 18.60 02a57704o0294o
57712.429419  16.721  0.623   744  464 o  0   0.68  33.31931  -7.66133  5251.33  6586.22 4.01 3.96  25.5 -0.400 16.57 17.72 02a57712o0038o
57712.443651  17.781  0.153   280   43 o  0   1.56  33.31931  -7.66133  5307.85  6662.25 3.82 3.74  71.4 -0.410 18.37 19.57 02a57712o0065o
57712.458414  18.069  1.897   215  408 o  0   1.59  33.31931  -7.66133  5330.07  6543.87 3.99 3.82  78.1 -0.420 15.92 16.85 02a57712o0093o
57712.473083  14.606  0.417  5218 2176 o  0   0.37  33.31931  -7.66133  5294.12  6601.64 3.77 3.73  15.0 -0.405 15.94 16.67 02a57712o0121o
57716.402642  18.292  0.091   175   16 c  0   5.40  33.31931  -7.66133  2758.75  4928.07 4.53 4.39  71.2 -0.345 19.48 21.63 02a57716o0429c
57716.417928  18.997  0.221    92   20 c  0   3.25  33.31931  -7.66133  2740.54  4890.28 5.18 4.26   5.3 -0.348 19.32 21.52 02a57716o0457c
57716.433291  18.688  0.165   122   20 c  0   3.03  33.31931  -7.66133  2800.59  4966.93 4.24 4.00   7.8 -0.366 19.22 21.24 02a57716o0486c
57716.449262  18.257  0.402   181   73 c  0   1.44  33.31931  -7.66133  2823.50  4849.38 4.60 4.31   5.1 -0.343 17.87 19.83 02a57716o0516c
57716.465254  18.719  0.603   118   71 c  0   1.58  33.31931  -7.66133  2785.79  4905.79 4.66 4.30   2.4 -0.341 17.78 19.74 02a57716o0546c
57736.351644  18.279  0.258   177   46 o  0   1.29  33.31931  -7.66133  4574.47  3358.16 3.62 3.51 -86.8 -0.412 18.36 18.97 02a57736o0316o
57736.364236  18.572  0.317   135   43 o  0   1.74  33.31931  -7.66133  4556.40  3319.10 3.57 3.50 -82.4 -0.423 18.34 18.94 02a57736o0340o
57736.376799  19.284  0.645    70   45 o  0   1.50  33.31931  -7.66133  4614.79  3395.93 3.53 3.48 -73.5 -0.431 18.33 18.91 02a57736o0364o
57736.389390  18.417  0.308   156   48 o  0   1.19  33.31931  -7.66133  4636.02  3278.52 3.82 3.63  -4.4 -0.409 18.23 18.86 02a57736o0388o
