# SN2009ip magnitudes from Swift UVOT                                                        
# generated Thu Feb 22 23:34:36 UTC 2024 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.8(Bld47)_30Jun2023 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V               1.13455       0.105154
# B               2.73367       0.208239
# U               1.68467       0.121137
# UVW1           0.246222      0.0373990
# UVM2          0.0572742      0.0102046
# UVW2           0.100540      0.0121427
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     56202.7610  12.389   0.040  19.642  11.085  99.179   3.632   5.000      0.0110322     443.68   27739.18
UVW2     56203.0615  12.187   0.040  19.123  11.085 119.499   4.376   5.000      0.0110322     213.36     216.77
UVW2     56203.3944  12.206   0.040  18.912  11.085 117.353   4.312   5.000      0.0110322     155.32   46338.19
UVW2     56204.0550  12.108   0.040  19.030  11.085 128.497   4.699   5.000      0.0110322     200.56     203.78
UVW2     56204.4975  12.082   0.040  19.329  11.085 131.628   4.796   5.000      0.0110322     319.83   17352.31
UVW2     56205.5315  12.087   0.040  19.457  11.085 130.936   4.766   5.000      0.0110322     397.16   22642.12
UVW2     56206.1258  12.088   0.040  19.127  11.085 130.850   4.777   5.000      0.0110322     238.94     242.77
UVW2     56206.3327  12.137   0.040  19.343  11.085 125.121   4.565   5.000      0.0110322     312.61   23038.26
UVW2     56207.4381  12.259   0.040  19.416  11.085 111.800   4.090   5.000      0.0110322     322.92   17422.61
UVW2     56208.4402  12.401   0.040  19.473  11.085  98.069   3.602   5.000      0.0110322     323.42   17422.16
UVW2     56208.6714  12.401   0.040  19.448  11.085  98.127   3.605   5.000      0.0110322     316.70     321.78
UVW2     56210.0629  12.592   0.040  19.269  11.086  82.238   3.057   5.000      0.0110322     217.29     220.77
UVW2     56210.3384  12.652   0.040  19.502  11.086  77.869   2.890   5.000      0.0110322     296.08   34773.44
UVW2     56212.1997  12.747   0.041  19.305  11.086  71.317   2.673   5.000      0.0110322     217.29     220.77
UVW2     56212.3804  12.777   0.040  19.615  11.086  69.404   2.586   5.000      0.0110322     333.30   17424.58
UVW2     56214.1379  12.883   0.041  19.547  11.086  62.920   2.364   5.000      0.0110322     291.12     295.78
UVW2     56214.2527  12.920   0.041  19.204  11.086  60.811   2.320   5.000      0.0110322     165.86    6258.92
UVW2     56216.2072  13.384   0.043  19.462  11.086  39.676   1.574   5.000      0.0110322     217.30     220.78
UVW2     56216.3879  13.418   0.042  19.904  11.086  38.429   1.492   5.000      0.0110322     426.07   16614.89
UVW2     56218.8281  14.176   0.050  19.587  11.086  19.121   0.887   5.000      0.0110322     218.27     221.77
UVW2     56220.4712  14.555   0.053  20.033  11.086  13.495   0.655   5.000      0.0110322     422.88   17342.18
UVW2     56220.5491  14.525   0.057  19.514  11.086  13.870   0.732   5.000      0.0110322     192.68     195.77
UVW2     56222.2861  14.816   0.061  19.743  11.086  10.606   0.600   5.000      0.0110322     270.44     274.77
UVW2     56222.4973  14.793   0.060  19.833  11.086  10.839   0.599   5.000      0.0110322     295.39   11505.80
UVW2     56224.4898  15.217   0.075  19.618  11.087   7.329   0.507   3.000      0.0110322     223.20     226.78
UVW2     56226.2312  15.533   0.076  19.783  11.086   5.479   0.384   3.000      0.0110322     263.55     267.77
UVW2     56228.7082  16.157   0.085  19.656  11.086   3.083   0.242   3.000      0.0110322     211.38     214.77
UVW2     56230.3719  16.358   0.088  19.665  11.086   2.563   0.208   3.000      0.0110322     214.33     217.77
UVW2     56232.8549  16.607   0.092  19.728  11.086   2.039   0.172   3.000      0.0110322     232.05     235.77
UVW2     56234.2126  16.636   0.095  19.616  11.086   1.984   0.173   3.000      0.0110322     204.06  133214.27
UVW2     56233.6846  16.592   0.079  20.243  11.086   2.067   0.151   3.000      0.0110322     574.71   29301.32
UVW2     56236.2118  16.660   0.082  20.094  11.087   1.941   0.147   3.000      0.0110322     468.06    5999.76
UVW2     56238.0828  16.844   0.085  20.086  11.087   1.639   0.129   3.000      0.0110322     452.31    5881.29
UVW2     56240.0563  17.093   0.090  20.082  11.086   1.302   0.108   3.000      0.0110322     432.84     439.77
UVW2     56242.2922  17.534   0.096  20.184  11.087   0.868   0.077   3.000      0.0110322     540.84    5985.54
UVW2     56244.4300  18.177   0.116  20.231  11.087   0.480   0.051   3.000      0.0110322     586.15    5655.19
UVW2     56246.9093  18.272   0.125  20.162  11.086   0.440   0.051   3.000      0.0110322     506.39    5095.93
UVW2     56248.0451  18.076   0.117  20.134  11.087   0.527   0.057   3.000      0.0110322     494.72    7041.86
UVW2     56250.0435  18.454   0.138  20.113  11.087   0.372   0.047   3.000      0.0110322     491.69    5997.77
UVW2     56252.5883  18.864   0.168  20.129  11.086   0.255   0.040   3.000      0.0110322     467.06    4783.31
UVW2     56254.0869  19.127   0.168  20.350  11.086   0.200   0.031   3.000      0.0110322     730.63   11848.97
UVW2     56256.6646  19.258   0.226  20.011  11.086   0.177   0.037   3.000      0.0110322     380.80    5250.95
UVW2     56258.5296  19.623   0.230  20.320  11.086   0.127   0.027   3.000      0.0110322     676.71    6162.75
UVW2     56260.3346  20.049   0.297  20.366  11.086   0.086   0.023   3.000      0.0110322     742.60    5906.97
UVW2     56262.2043  19.947   0.271  20.396  11.086   0.094   0.023   3.000      0.0110322     788.91    6114.21
UVW2     56264.6070  19.916   0.276  20.341  11.086   0.097   0.025   3.000      0.0110322     711.15    5866.26
UVW2     56266.1449  20.307   0.358  20.366  11.086   0.068   0.022   3.000      0.0110322     752.50    5934.01
UVW2     56268.6592  20.332   0.368  20.355  11.086   0.066   0.022   3.000      0.0110322     739.47   12236.88
UVW2     56270.3501    NULL    NULL  20.310  11.087   0.021   0.020   3.000      0.0110322     686.55    6109.73
UVW2     56272.2566    NULL    NULL  20.340  11.087   0.057   0.022   3.000      0.0110322     727.66   12420.10
UVW2     56274.5569    NULL    NULL  20.379  11.087   0.012   0.019   3.000      0.0110322     814.27   75372.37
UVW2     56276.2282    NULL    NULL  20.370  11.087   0.024   0.020   3.000      0.0110322     788.91    6113.26
UVW2     56278.3982    NULL    NULL  19.880  11.087  -0.011   0.025   3.000      0.0110322     318.67     323.77
UVW2     56280.3082    NULL    NULL  20.506  11.087   0.018   0.017   3.000      0.0110322    1058.58   17224.83
UVW2     56282.1460    NULL    NULL  20.346  11.087  -0.015   0.017   3.000      0.0110322     753.26   24445.16
UVW2     56284.2411    NULL    NULL  20.480  11.087   0.005   0.017   3.000      0.0110322    1026.66   17985.60
UVW2     56286.0773    NULL    NULL  20.336  11.087  -0.019   0.017   3.000      0.0110322     764.09   11015.51
UVW2     56288.9162    NULL    NULL  20.257  11.087  -0.004   0.020   3.000      0.0110322     708.51    5957.12
UVW2     56290.2583    NULL    NULL  20.326  11.087  -0.014   0.018   3.000      0.0110322     730.84    5995.21
UVW2     56292.4590    NULL    NULL  20.317  11.087  -0.021   0.017   3.000      0.0110322     735.78    6224.17
UVW2     56294.4668    NULL    NULL  20.624  11.087  -0.015   0.014   3.000      0.0110322    1545.35   17348.38
UVW2     56386.7651    NULL    NULL  20.620  11.087  -0.053   0.013   3.000      0.0110322    1548.51   17934.60
UVW2     56387.7630    NULL    NULL  20.589  11.087  -0.056   0.013   3.000      0.0110322    1394.00   18778.41
UVW2     56950.7315    NULL    NULL  20.457  11.086  -0.058   0.013   3.000      0.0110322    1069.12    6055.61
UVW2     56952.5484    NULL    NULL  20.207  11.086  -0.054   0.015   3.000      0.0110322     629.69     639.78
UVW2     56954.6856    NULL    NULL  20.011  11.086  -0.067   0.016   3.000      0.0110322     430.87     437.78
UVW2     56956.2786    NULL    NULL  20.004  11.086  -0.079   0.015   3.000      0.0110322     433.81     440.77
UVW2     56961.4444    NULL    NULL  20.130  11.086  -0.061   0.015   3.000      0.0110322     530.06    6131.81
UVW2     56964.4709    NULL    NULL  19.891  11.086  -0.061   0.018   3.000      0.0110322     356.07     361.78
UVW2     56966.6722    NULL    NULL  20.021  11.086  -0.059   0.017   3.000      0.0110322     433.81     440.77
UVW2     56972.4297    NULL    NULL  20.077  11.087  -0.059   0.017   3.000      0.0110322     506.44   17870.14
#                                                                                           
UVM2     55084.6858    NULL    NULL  20.509  10.555  -0.017   0.010   3.000      0.0110322    2214.09   40620.22
UVM2     56176.6416  17.835   0.103  20.077  10.555   0.404   0.038   3.000      0.0110322     750.45    6129.27
UVM2     56183.4432  19.350   0.210  20.142  10.555   0.100   0.019   3.000      0.0110322     871.50    6216.65
UVM2     56196.3477  12.738   0.040  20.188  10.555  44.126   1.635   5.000      0.0110322    2151.66   18402.05
UVM2     56198.4793  12.272   0.040  19.853  10.555  67.794   2.491   5.000      0.0110322    1057.53   74492.61
UVM2     56199.6566  12.134   0.043  17.133  10.555  76.970   3.045   5.000      0.0110322      23.87      24.25
UVM2     56200.9905  12.065   0.040  19.182  10.555  82.018   3.030   5.000      0.0110322     314.13     319.16
UVM2     56201.9905  12.087   0.040  19.197  10.555  80.390   2.972   5.000      0.0110322     316.48     321.55
UVM2     56202.2605  12.106   0.040  19.244  10.555  78.991   2.920   5.000      0.0110322     339.55     344.99
UVM2     56202.7492  12.758   0.041  19.627  10.555  43.336   1.651   5.000      0.0110322     507.76   27975.67
UVM2     56203.0654  12.102   0.040  19.239  10.555  79.282   2.931   5.000      0.0110322     339.28     344.71
UVM2     56204.0586  12.027   0.040  19.165  10.555  84.943   3.134   5.000      0.0110322     313.95     318.98
UVM2     56206.1296  12.005   0.040  19.113  10.555  86.709   3.199   5.000      0.0110322     290.81     295.47
UVM2     56208.6770  12.255   0.040  19.488  10.555  68.857   2.550   5.000      0.0110322     489.89     497.74
UVM2     56210.0668  12.438   0.041  19.333  10.555  58.196   2.188   5.000      0.0110322     336.05     341.44
UVM2     56212.2036  12.548   0.041  19.362  10.555  52.557   1.991   5.000      0.0110322     335.19     340.56
UVM2     56214.1431  12.677   0.041  19.564  10.555  46.705   1.773   5.000      0.0110322     459.67     467.03
UVM2     56216.2112  13.123   0.044  19.492  10.555  30.952   1.243   5.000      0.0110322     347.04     352.60
UVM2     56216.4051  13.173   0.057  17.110  10.555  29.580   1.546   5.000      0.0110322      18.71   11602.61
UVM2     56218.8320  13.859   0.051  19.563  10.555  15.725   0.738   5.000      0.0110322     343.80     349.31
UVM2     56220.5525  14.189   0.058  19.466  10.555  11.601   0.620   5.000      0.0110322     292.81     297.50
UVM2     56222.2908  14.515   0.063  19.650  10.555   8.594   0.499   3.000      0.0110322     390.02     396.27
UVM2     56222.4823  14.545   0.068  19.040  10.556   8.354   0.524   3.000      0.0110322     167.75   11703.42
UVM2     56224.4938  14.858   0.065  19.596  10.556   6.265   0.375   3.000      0.0110322     352.04     357.68
UVM2     56226.2358  15.203   0.066  19.726  10.555   4.557   0.278   3.000      0.0110322     405.36     411.86
UVM2     56226.4939  15.281   0.068  19.592  10.556   4.243   0.265   3.000      0.0110322     354.83   12340.48
UVM2     56228.7120  15.716   0.072  19.634  10.555   2.841   0.189   3.000      0.0110322     332.83     338.16
UVM2     56230.3758  15.947   0.075  19.642  10.555   2.297   0.158   3.000      0.0110322     344.66     350.18
UVM2     56232.8590  16.324   0.080  19.669  10.555   1.623   0.120   3.000      0.0110322     356.35     362.06
UVM2     56234.2140  16.333   0.084  19.516  10.556   1.611   0.124   3.000      0.0110322     293.74  133309.53
UVM2     56234.4121  16.294   0.068  20.171  10.556   1.668   0.104   3.000      0.0110322    1086.60   64630.19
UVM2     56236.2159  16.400   0.072  20.030  10.555   1.514   0.100   3.000      0.0110322     728.09    6130.88
UVM2     56238.0869  16.406   0.072  20.006  10.555   1.505   0.100   3.000      0.0110322     692.15    5990.75
UVM2     56240.0627  16.672   0.082  19.819  10.555   1.178   0.089   3.000      0.0110322     470.94     478.49
UVM2     56242.2970  17.099   0.081  20.086  10.555   0.795   0.059   3.000      0.0110322     830.23    6168.44
UVM2     56244.4347  17.409   0.093  19.976  10.555   0.598   0.051   3.000      0.0110322     644.50    5406.04
UVM2     56246.9140  17.650   0.095  20.073  10.555   0.479   0.042   3.000      0.0110322     802.80    5376.62
UVM2     56248.0495  17.746   0.099  20.047  10.555   0.438   0.040   3.000      0.0110322     762.96    7167.96
UVM2     56250.0477  18.058   0.114  20.003  10.556   0.329   0.035   3.000      0.0110322     722.84    6044.09
UVM2     56252.5923  18.617   0.146  20.044  10.555   0.196   0.026   3.000      0.0110322     744.93    4697.47
UVM2     56254.0900  18.648   0.130  20.227  10.555   0.191   0.023   3.000      0.0110322    1174.85   12044.57
UVM2     56256.6990  18.929   0.194  19.893  10.555   0.147   0.026   3.000      0.0110322     530.85     539.36
UVM2     56258.5355  19.321   0.198  20.184  10.555   0.103   0.019   3.000      0.0110322    1031.25    6342.66
UVM2     56260.3413  19.060   0.162  20.236  10.555   0.131   0.019   3.000      0.0110322    1162.40    6191.62
UVM2     56262.2110  19.566   0.223  20.232  10.555   0.082   0.017   3.000      0.0110322    1164.02    6256.92
UVM2     56264.6135  19.454   0.209  20.219  10.555   0.091   0.018   3.000      0.0110322    1131.75    5959.18
UVM2     56266.1513  19.997   0.308  20.213  10.555   0.055   0.016   3.000      0.0110322    1118.30    6023.62
UVM2     56268.6642  20.212   0.359  20.226  10.555   0.045   0.015   3.000      0.0110322    1165.70   12070.73
UVM2     56270.3560    NULL    NULL  20.171  10.555   0.023   0.014   3.000      0.0110322    1023.06    6280.43
UVM2     56272.2607    NULL    NULL  20.216  10.555   0.044   0.015   3.000      0.0110322    1148.34   12441.07
UVM2     56274.5621    NULL    NULL  20.246  10.555   0.019   0.013   3.000      0.0110322    1266.76   75669.12
UVM2     56276.2351    NULL    NULL  20.244  10.555   0.011   0.013   3.000      0.0110322    1226.37    6288.16
UVM2     56278.4033    NULL    NULL  19.686  10.556   0.037   0.022   3.000      0.0110322     390.69     396.95
UVM2     56280.3152    NULL    NULL  20.038  10.555   0.006   0.015   3.000      0.0110322     731.23   17047.08
UVM2     56282.1497    NULL    NULL  19.795  10.555   0.044   0.020   3.000      0.0110322     458.31   24651.10
UVM2     56284.2434    NULL    NULL  19.993  10.555   0.002   0.015   3.000      0.0110322     673.60   17941.29
UVM2     56286.0802    NULL    NULL  20.193  10.555   0.020   0.014   3.000      0.0110322    1099.02   10871.40
UVM2     56288.9223    NULL    NULL  20.185  10.556   0.008   0.013   3.000      0.0110322    1108.08    5987.96
UVM2     56290.2301    NULL    NULL  18.629  10.555  -0.017   0.031   3.000      0.0110322      84.43      85.78
UVM2     56292.4655    NULL    NULL  20.231  10.555  -0.004   0.012   3.000      0.0110322    1205.88    6324.64
UVM2     56294.4724    NULL    NULL  20.415  10.555   0.007   0.011   3.000      0.0110322    2242.77   17257.34
UVM2     56386.7721    NULL    NULL  20.204  10.556  -0.023   0.012   3.000      0.0110322    1202.06   17779.70
UVM2     56387.7695    NULL    NULL  20.188  10.556  -0.047   0.010   3.000      0.0110322    1149.30   18477.96
UVM2     56952.5563    NULL    NULL  18.419  10.555  -0.064   0.021   3.000      0.0110322      68.16      69.25
UVM2     56954.6933    NULL    NULL  19.969  10.555  -0.045   0.011   3.000      0.0110322     675.04     685.86
UVM2     56956.2863    NULL    NULL  19.970  10.555  -0.035   0.012   3.000      0.0110322     680.40     691.30
UVM2     56961.4491    NULL    NULL  20.099  10.555  -0.024   0.012   3.000      0.0110322     919.54    6273.99
UVM2     56964.4773    NULL    NULL  19.877  10.555  -0.040   0.012   3.000      0.0110322     562.64     571.66
UVM2     56966.6800    NULL    NULL  19.976  10.555  -0.022   0.013   3.000      0.0110322     690.40     701.46
UVM2     56972.4340    NULL    NULL  20.041  10.555  -0.038   0.011   3.000      0.0110322     807.28   17766.21
#                                                                                           
UVW1     55084.6734    NULL    NULL  20.062  11.149  -0.151   0.026   3.000      0.0110322    1624.19   40913.04
UVW1     56174.8947  17.304   0.088  19.757  11.149   1.133   0.092   3.000      0.0110322     629.43    6233.80
UVW1     56176.6338  17.112   0.097  19.455  11.149   1.353   0.121   3.000      0.0110322     285.94    5848.52
UVW1     56183.4351  18.618   0.197  19.521  11.149   0.338   0.061   3.000      0.0110322     331.22    6804.02
UVW1     56190.7505    NULL    NULL  19.403  11.149   0.017   0.047   3.000      0.0110322     254.68     258.76
UVW1     56196.3371  12.960   0.040  19.525  11.148  61.921   2.298   5.000      0.0110322     862.21   18313.81
UVW1     56197.4705  12.719   0.040  19.295  11.148  77.348   2.859   5.000      0.0110322     527.61   16275.86
UVW1     56197.6986  12.609   0.040  19.114  11.148  85.600   3.164   5.000      0.0110322     385.57     391.75
UVW1     56198.4736  12.478   0.040  19.147  11.147  96.545   3.546   5.000      0.0110322     451.80   74049.88
UVW1     56198.6037  12.578   0.040  19.003  11.149  88.082   3.262   5.000      0.0110322     352.90    6174.31
UVW1     56199.4683  12.507   0.040  18.981  11.151  93.980   3.474   5.000      0.0110322     416.86    6001.82
UVW1     56199.6477  12.387   0.040  18.818  11.147 105.018   3.867   5.000      0.0110322     227.13     230.77
UVW1     56200.9834  12.282   0.040  18.487  11.147 115.652   4.265   5.000      0.0110322     133.62     135.77
UVW1     56201.9834  12.283   0.040  18.485  11.147 115.540   4.261   5.000      0.0110322     133.61     135.75
UVW1     56202.2529  12.286   0.040  18.537  11.147 115.258   4.247   5.000      0.0110322     144.45     146.76
UVW1     56203.0584  12.289   0.040  18.467  11.147 114.869   4.239   5.000      0.0110322     127.72     129.76
UVW1     56204.0520  12.200   0.040  18.378  11.147 124.698   4.590   5.000      0.0110322     119.83     121.75
UVW1     56206.1222  12.160   0.040  18.460  11.147 129.448   4.752   5.000      0.0110322     143.46     145.76
UVW1     56208.6668  12.411   0.040  18.740  11.147 102.670   3.791   5.000      0.0110322     189.82     192.86
UVW1     56210.0597  12.522   0.041  18.523  11.148  92.761   3.462   5.000      0.0110322     130.68     132.77
UVW1     56212.1965  12.664   0.041  18.513  11.150  81.345   3.067   5.000      0.0110322     129.68     131.76
UVW1     56214.1337  12.746   0.041  18.736  11.149  75.448   2.842   5.000      0.0110322     174.96     177.77
UVW1     56216.2040  13.322   0.044  18.741  11.149  44.370   1.781   5.000      0.0110322     129.68     131.76
UVW1     56218.8249  13.694   0.046  18.862  11.148  31.499   1.344   5.000      0.0110322     130.66     132.75
UVW1     56220.5462  13.930   0.050  18.774  11.150  25.363   1.158   5.000      0.0110322     114.92     116.77
UVW1     56222.2822  14.162   0.051  18.983  11.150  20.465   0.968   5.000      0.0110322     162.16     164.76
UVW1     56224.4865  14.381   0.056  18.884  11.150  16.728   0.869   5.000      0.0110322     133.62     135.76
UVW1     56226.2273  14.809   0.066  19.071  11.149  11.287   0.686   3.000      0.0110322     158.23     160.77
UVW1     56228.7050  15.394   0.074  18.979  11.149   6.582   0.448   3.000      0.0110322     126.73     128.76
UVW1     56230.3687  15.562   0.076  18.979  11.149   5.637   0.395   3.000      0.0110322     128.68     130.74
UVW1     56232.8515  15.724   0.078  19.048  11.149   4.859   0.347   3.000      0.0110322     138.54     140.76
UVW1     56234.2114  15.687   0.079  18.960  11.149   5.026   0.366   3.000      0.0110322     122.30  133148.16
UVW1     56236.2083  15.822   0.071  19.330  11.151   4.439   0.289   3.000      0.0110322     281.01    5903.27
UVW1     56238.0795  15.817   0.071  19.332  11.151   4.459   0.291   3.000      0.0110322     270.19    5810.76
UVW1     56240.0904  16.125   0.075  19.349  11.151   3.357   0.231   3.000      0.0110322     279.69    7238.88
UVW1     56242.2882  16.503   0.079  19.423  11.151   2.370   0.173   3.000      0.0110322     323.32    5838.48
UVW1     56244.4260  17.097   0.093  19.462  11.151   1.371   0.118   3.000      0.0110322     351.87    5858.21
UVW1     56246.9055  17.255   0.102  19.415  11.151   1.186   0.111   3.000      0.0110322     304.63    4893.76
UVW1     56248.0414  17.118   0.098  19.396  11.151   1.345   0.121   3.000      0.0110322     295.77    6958.58
UVW1     56250.0399  17.486   0.120  19.198  11.158   0.958   0.106   3.000      0.0110322     295.78    5957.10
UVW1     56252.5850  17.702   0.126  19.416  11.150   0.786   0.091   3.000      0.0110322     280.02    4871.44
UVW1     56254.0843  17.958   0.127  19.589  11.150   0.621   0.073   3.000      0.0110322     438.26   11702.61
UVW1     56256.6597  18.325   0.159  19.563  11.150   0.443   0.065   3.000      0.0110322     401.08    5114.59
UVW1     56258.5246  18.495   0.176  19.560  11.150   0.378   0.061   3.000      0.0110322     406.97    6026.43
UVW1     56260.3291  18.805   0.210  19.596  11.150   0.284   0.055   3.000      0.0110322     444.41    5699.82
UVW1     56262.1986  19.223   0.277  19.619  11.150   0.194   0.049   3.000      0.0110322     472.93    5991.41
UVW1     56264.6020  19.123   0.267  19.571  11.150   0.212   0.052   3.000      0.0110322     425.04    5854.63
UVW1     56266.1395  19.298   0.297  19.601  11.150   0.181   0.049   3.000      0.0110322     451.29    5849.98
UVW1     56268.6550    NULL    NULL  19.615  11.150   0.091   0.044   3.000      0.0110322     443.17   12389.63
UVW1     56270.3451    NULL    NULL  19.548  11.151   0.078   0.046   3.000      0.0110322     412.91    5970.32
UVW1     56272.2532    NULL    NULL  19.592  11.150   0.038   0.043   3.000      0.0110322     436.28   12416.22
UVW1     56274.5527    NULL    NULL  19.599  11.151   0.002   0.041   3.000      0.0110322     488.43   75159.48
UVW1     56276.2226    NULL    NULL  19.592  11.151  -0.030   0.040   3.000      0.0110322     472.95    5990.91
UVW1     56278.3936    NULL    NULL  19.167  11.151  -0.063   0.052   3.000      0.0110322     190.71     193.76
UVW1     56280.3003    NULL    NULL  19.653  11.151  -0.090   0.035   3.000      0.0110322     529.05   16980.29
UVW1     56282.1411    NULL    NULL  19.518  11.151  -0.081   0.039   3.000      0.0110322     375.32   23969.26
UVW1     56284.2382    NULL    NULL  19.639  11.151  -0.059   0.037   3.000      0.0110322     512.86   17840.35
UVW1     56286.0747    NULL    NULL  19.565  11.152  -0.099   0.038   3.000      0.0110322     456.95   11110.49
UVW1     56288.9112    NULL    NULL  19.518  11.152  -0.093   0.040   3.000      0.0110322     426.68    5945.27
UVW1     56290.2531    NULL    NULL  19.559  11.151  -0.088   0.038   3.000      0.0110322     425.07    5961.84
UVW1     56292.4537    NULL    NULL  19.545  11.152  -0.098   0.038   3.000      0.0110322     441.44    6189.12
UVW1     56294.4619    NULL    NULL  19.813  11.151  -0.071   0.032   3.000      0.0110322     927.15   17396.53
UVW1     56386.7576    NULL    NULL  19.777  11.150  -0.190   0.029   3.000      0.0110322     772.92   17755.10
UVW1     56387.7570    NULL    NULL  19.740  11.151  -0.166   0.030   3.000      0.0110322     696.13   18891.16
UVW1     56950.7563    NULL    NULL  19.750  11.149  -0.228   0.026   3.000      0.0110322     725.44   11636.40
