MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58790.333670 -21.633  1.253    -8   10 o  0   1.70  13.59342  31.67017  2774.61  1965.30 2.04 1.88  71.9 -0.452 19.55 20.57 01a58790o0336o
58790.336662  22.519  3.750     4   13 o  0   0.77  13.59342  31.67017  2754.87  1926.47 2.06 1.87  70.1 -0.445 19.52 20.57 01a58790o0342o
58790.343947  21.360  1.114    10   12 o  0   0.84  13.59342  31.67017  7776.37  8539.77 1.88 1.86  18.9 -0.399 19.64 20.62 01a58790o0357o
58790.353912  21.018  0.896    14   13 o  0   0.58  13.59342  31.67017  7759.47  8655.51 2.30 1.89 -89.1 -0.410 19.55 20.60 01a58790o0377o
58791.345262 -20.961  0.961   -15   14 o  0   0.94  13.59342  31.67017  3932.46 10102.58 2.21 1.84 -48.7 -0.455 19.53 20.61 02a58791o0337o
58791.348548  21.938  2.269     6   14 o  0   1.29  13.59342  31.67017  3912.50 10061.88 2.22 1.73 -51.4 -0.447 19.58 20.61 02a58791o0344o
58791.360027 -23.261  7.278    -2   13 o  0   1.15  13.59342  31.67017  3962.92 10143.42 2.26 1.86 -47.4 -0.454 19.59 20.65 02a58791o0364o
58791.366068 -21.035  1.030   -14   14 o  0   0.86  13.59342  31.67017  3973.47 10021.53 2.30 1.94 -52.7 -0.434 19.55 20.66 02a58791o0376o
58792.354269 -21.686  2.313    -8   18 o  0   0.66  13.59342  31.67017  3922.71 10102.84 2.28 1.72 -51.4 -0.450 19.49 20.35 02a58792o0381o
58792.357494  22.361  3.818     4   16 o  0   0.71  13.59342  31.67017  3903.20 10064.81 2.31 1.71 -52.8 -0.451 19.49 20.34 02a58792o0388o
58792.363947  21.175  1.284    12   16 o  0   0.71  13.59342  31.67017  3956.64 10142.63 2.28 1.70 -53.7 -0.454 19.48 20.35 02a58792o0401o
58792.373808 -22.032  2.629    -6   15 o  0   1.13  13.59342  31.67017  3976.88 10027.22 2.18 1.75 -52.6 -0.444 19.45 20.34 02a58792o0422o
58795.398281  20.992  1.013    15   15 o  0   0.91  13.59342  31.67017  4571.33  5724.70 2.19 1.85  41.1 -0.434 19.04 19.57 02a58795o0318o
58795.403662 -20.301  0.884   -28   24 o  0   1.16  13.59342  31.67017  4552.58  5684.53 2.18 1.80  41.1 -0.434 18.65 19.00 02a58795o0329o
