MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60133.400965 -22.054  2.045    -6   11 o  0   1.39 260.22206  22.20978  8433.96  8988.54 2.25 2.14 -60.4 -0.438 19.48 20.64 02a60133o0332o
60133.403686  22.238  2.684     5   12 o  0   1.05 260.22206  22.20978  8415.94  8949.70 2.28 2.06 -66.9 -0.449 19.48 20.61 02a60133o0338o
60133.408659  21.785  1.804     7   13 o  0   1.79 260.22206  22.20978  8474.17  9030.46 2.45 2.18 -63.2 -0.436 19.44 20.54 02a60133o0349o
60133.418162 -21.190  1.176   -12   14 o  0   0.84 260.22206  22.20978  8493.05  8913.98 2.40 2.15 -62.4 -0.437 19.40 20.47 02a60133o0370o
60134.125174  19.408  1.260    63   79 o  0   1.07 260.22206  22.20978  3288.56  4754.73 2.15 2.04 -88.7 -0.416 17.50 18.71 04a60134o0398o
60134.128417 -18.886  0.963  -101   98 o  0   1.09 260.22206  22.20978  3309.66  4789.83 2.10 1.98 -89.5 -0.400 17.27 18.47 04a60134o0405o
60134.133650 -18.779  0.406  -112   45 o  0   1.54 260.22206  22.20978  3253.32  4705.59 2.02 1.84  82.9 -0.399 17.64 18.86 04a60134o0416o
60134.143696  23.137 13.625     2   28 o  0   1.44 260.22206  22.20978  3244.29  4812.20 2.13 1.90 -89.3 -0.385 18.31 19.68 04a60134o0437o
60137.389077  21.635  1.333     8   11 c  0   0.89 260.22206  22.20978  4546.23  7210.76 2.75 2.58  34.8 -0.390 19.61 21.69 02a60137o0252c
60137.393679  21.006  0.824    14   12 c  0   0.86 260.22206  22.20978  4526.86  7172.17 2.90 2.83  39.4 -0.391 19.49 21.68 02a60137o0262c
60137.399201 -21.319  0.852   -11    9 c  0   1.22 260.22206  22.20978  4583.07  7250.46 2.81 2.66  45.2 -0.390 19.55 21.65 02a60137o0274c
60137.410267  21.035  0.691    14   10 c  0   1.18 260.22206  22.20978  4604.45  7135.57 2.74 2.63  40.5 -0.393 19.57 21.63 02a60137o0298c
60139.376900 -21.303  0.873   -11   10 c  0   1.52 260.22206  22.20978  5125.42   617.32 2.79 2.58 -63.1 -0.399 19.51 21.65 02a60139o0283c
60139.380073  21.277  1.212    11   14 c  0   0.66 260.22206  22.20978  5107.14   575.93 3.15 2.90 -49.0 -0.383 19.39 21.64 02a60139o0290c
60139.385372  20.439  0.437    24   11 c  0   0.98 260.22206  22.20978  5166.16   655.18 2.76 2.55 -76.9 -0.401 19.54 21.65 02a60139o0301c
60139.396430  20.882  0.836    16   14 c  0   1.58 260.22206  22.20978  5189.27   540.36 3.30 3.07 -72.6 -0.384 19.37 21.62 02a60139o0324c
60140.135622 -21.162  0.918   -12   11 o  0   1.13 260.22206  22.20978  4979.82   660.45 2.23 2.06  45.4 -0.431 19.46 20.95 04a60140o0416o
60140.138818 -21.203  0.988   -12   12 o  0   0.98 260.22206  22.20978  5001.91   696.85 2.34 2.17  43.6 -0.431 19.35 20.90 04a60140o0423o
60140.144312  20.679  0.698    19   14 o  0   0.75 260.22206  22.20978  4948.81   614.84 2.34 2.11  44.7 -0.437 19.36 20.84 04a60140o0435o
60140.154440  21.758  1.640     7   12 o  0   1.71 260.22206  22.20978  4937.99   725.75 2.30 2.10  45.8 -0.431 19.32 20.76 04a60140o0457o
60141.367940 -24.318 17.250    -1   12 c  0   0.96 260.22206  22.20978  5567.13  9872.55 2.69 2.62 -53.7 -0.405 19.54 21.45 02a60141o0264c
60141.371565  22.527  2.870     4   10 c  0   1.34 260.22206  22.20978  5549.61  9834.63 2.54 2.50 -51.3 -0.409 19.59 21.44 02a60141o0272c
60141.378229 -23.377  6.900    -2   11 c  0   1.03 260.22206  22.20978  5610.67  9914.57 2.60 2.57 -83.7 -0.406 19.58 21.39 02a60141o0286c
60141.391328 -21.312  0.929   -11   10 c  0   1.54 260.22206  22.20978  5637.07  9798.88 2.54 2.52 -78.6 -0.406 19.54 21.27 02a60141o0314c
60146.103531 -21.202  7.071   -12   85 o  0   1.20 260.22206  22.20978  5231.25  4645.63 2.11 2.06 -52.4 -0.418 17.04 18.36 04a60146o0144o
60146.108525 -20.069  2.169   -34   74 o  0   0.99 260.22206  22.20978  5254.93  4679.81 2.10 2.01 -42.8 -0.408 17.53 18.89 04a60146o0155o
60146.112147  18.121  0.890   205  182 o  0   0.96 260.22206  22.20978  5200.49  4600.12 2.20 2.10 -51.3 -0.412 16.51 17.88 04a60146o0163o
60146.124377  19.628  4.115    51  211 o  0   1.15 260.22206  22.20978  5191.52  4706.67 2.21 2.16 -60.0 -0.402 16.38 17.74 04a60146o0190o
60147.339212  18.544  0.072   139   10 c  0   1.36 260.22206  22.20978  5304.87  5897.19 2.51 2.42  33.8 -0.408 19.64 21.74 02a60147o0207c
60147.342829  18.449  0.060   152    9 c  0   1.44 260.22206  22.20978  5286.51  5857.79 2.46 2.37  38.0 -0.410 19.69 21.74 02a60147o0215c
60147.348256  18.546  0.081   138   11 c  0   1.09 260.22206  22.20978  5346.01  5937.08 2.73 2.63  34.5 -0.390 19.59 21.71 02a60147o0227c
60147.358172  18.524  0.081   141   12 c  0   0.74 260.22206  22.20978  5368.16  5819.03 2.59 2.43  43.1 -0.397 19.61 21.67 02a60147o0248c
60149.354908  17.678  0.039   308   12 o  0   1.51 260.22206  22.20978  2315.50  2040.20 2.09 2.04 -76.6 -0.452 19.46 20.74 02a60149o0248o
60149.358249  17.694  0.041   304   12 o  0   1.07 260.22206  22.20978  2297.02  2001.21 2.06 2.03 -89.9 -0.453 19.51 20.81 02a60149o0255o
60149.361866  17.647  0.040   317   13 o  0   1.52 260.22206  22.20978  2357.91  2077.63 2.17 2.14  89.1 -0.440 19.47 20.83 02a60149o0263o
60149.365038  17.794  0.050   277   14 o  0   0.89 260.22206  22.20978  2379.31  1960.80 2.17 2.12 -78.0 -0.449 19.49 20.86 02a60149o0270o
60149.374861  17.694  0.047   304   14 o  0   0.81 260.22206  22.20978  2343.89  2018.88 2.20 2.14  58.7 -0.442 19.45 20.88 02a60149o0291o
60151.343440  17.210  0.032   474   15 o  0   1.04 260.22206  22.20978  5404.15  7837.45 2.22 2.00  39.1 -0.446 19.41 20.58 02a60151o0216o
60151.346679  17.215  0.033   472   15 o  0   1.25 260.22206  22.20978  5386.22  7797.57 2.27 1.98  35.6 -0.439 19.46 20.59 02a60151o0223o
60151.352204  17.159  0.034   497   17 o  0   0.82 260.22206  22.20978  5445.64  7878.88 2.30 2.00  39.0 -0.438 19.44 20.60 02a60151o0235o
60151.363223  17.172  0.028   491   14 o  0   1.92 260.22206  22.20978  5470.57  7763.40 2.30 2.00  35.4 -0.430 19.45 20.62 02a60151o0259o
60153.343748  16.732  0.026   736   19 o  0   0.95 260.22206  22.20978  8263.06  3689.86 2.03 2.00  68.4 -0.428 19.30 20.12 02a60153o0228o
60153.347196  16.767  0.025   713   18 o  0   1.11 260.22206  22.20978  8245.23  3650.64 2.13 2.07  66.7 -0.424 19.25 20.14 02a60153o0235o
60153.353104  16.730  0.024   738   18 o  0   1.32 260.22206  22.20978  8307.01  3729.68 2.16 2.11  59.3 -0.420 19.26 20.14 02a60153o0248o
60153.363222  16.732  0.025   737   19 o  0   1.04 260.22206  22.20978  8330.13  3613.45 2.11 2.09  56.2 -0.422 19.23 20.15 02a60153o0270o
60155.335004  16.510  0.020   904   18 o  0   2.10 260.22206  22.20978  1227.07  7586.04 2.08 1.96 -50.1 -0.463 19.12 19.75 02a60155o0210o
60155.338638  16.547  0.024   874   21 o  0   1.24 260.22206  22.20978  1210.01  7547.15 2.11 2.03 -52.7 -0.456 19.07 19.74 02a60155o0218o
60155.344114  16.511  0.021   903   19 o  0   1.85 260.22206  22.20978  1268.78  7623.29 2.14 2.07 -49.0 -0.452 19.03 19.73 02a60155o0230o
60155.354435  16.523  0.025   893   22 o  0   1.10 260.22206  22.20978  1294.20  7505.33 2.06 2.02 -22.1 -0.451 19.08 19.71 02a60155o0252o
