MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58934.486774 -17.553  0.525  -346  182 o  0   1.19 233.63767  37.53383  1940.80  1031.38 2.07 2.01  12.5 -0.406 16.35 17.69 01a58934o0568o
58934.490103 -18.715  6.692  -119  794 o  0   1.11 233.63767  37.53383  1919.52   993.05 2.15 2.06  13.8 -0.403 14.70 16.14 01a58934o0575o
58934.496749 -18.880  1.649  -102  168 o  0   0.73 233.63767  37.53383  1978.54  1071.13 2.15 2.00  -2.4 -0.398 16.70 18.10 01a58934o0589o
58934.507835  21.106  2.479    13   32 o  0   1.05 233.63767  37.53383  1996.16   955.94 2.00 1.91  13.3 -0.419 18.40 19.76 01a58934o0612o
58938.579515  20.577  0.483    21   10 o  0   0.90 233.63767  37.53383  5570.49  9473.93 2.01 1.71 -77.6 -0.406 19.58 20.81 01a58938o0445o
58938.584903 -22.751  3.179    -3    9 o  0   1.04 233.63767  37.53383  5591.27  9533.55 2.02 1.67 -79.6 -0.405 19.69 20.93 01a58938o0456o
58938.587707  20.865  0.628    16   10 o  0   0.93 233.63767  37.53383  5531.55  9466.48 2.03 1.70 -83.3 -0.405 19.66 20.89 01a58938o0462o
58938.600445  22.479  2.340     4    9 o  0   1.05 233.63767  37.53383  5517.29  9635.70 2.03 1.67 -78.4 -0.406 19.70 20.94 01a58938o0489o
58938.639591  21.835  1.919     7   13 o  0   0.99 233.63767  37.53383  5590.56  9729.86 1.95 1.74 -79.1 -0.397 19.34 20.26 01a58938o0569o
58942.511912 -20.495  0.534   -23   12 o  0   1.45 233.63767  37.53383  3944.26   912.78 2.30 2.20  63.9 -0.420 19.11 20.14 01a58942o0372o
58942.514945  20.975  0.720    15   11 o  0   1.85 233.63767  37.53383  3924.17   877.16 2.20 2.06  59.1 -0.429 19.38 20.48 01a58942o0378o
58942.522257  21.455  1.967    10   19 o  0   1.26 233.63767  37.53383  3979.65   952.59 2.37 2.29  89.0 -0.442 18.76 19.75 01a58942o0393o
58942.533502  19.659  0.339    50   17 o  0   1.31 233.63767  37.53383  3997.87   834.77 2.72 2.58  78.3 -0.399 18.98 20.31 01a58942o0417o
58945.530422  19.340  0.275    67   18 o  0   1.16 233.63767  37.53383  3700.66  4995.41 1.99 1.86 -83.7 -0.413 18.83 19.14 01a58945o0291o
58945.551215 -16.148  0.506 -1261  638 o  0   1.38 233.63767  37.53383  6847.39  5594.40 2.13 2.02 -73.6 -0.403 14.89 14.67 01a58945o0329o
58945.574204  18.732  0.203   117   24 o  0   1.18 233.63767  37.53383  6793.36  5514.87 2.23 2.05 -84.0 -0.392 18.45 18.68 01a58945o0373o
58946.452010  19.846  0.496    42   21 o  0   1.78 233.63767  37.53383  3711.22  4987.77 1.95 1.90 -63.8 -0.413 18.58 18.70 01a58946o0466o
58946.455366  19.131  0.282    81   23 o  0   1.16 233.63767  37.53383  3691.41  4950.44 1.83 1.80 -57.1 -0.418 18.63 18.69 01a58946o0473o
