MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59205.611421 -18.411  0.111  -157   17 c  0  40.73 186.61254  31.22238  8707.77  9360.14 2.50 2.36  74.1 -0.352 19.92 21.78 01a59205o0827c
59205.616220 -18.117  0.085  -206   17 c  0  25.75 186.61254  31.22238  8688.13  9320.56 2.42 2.26  80.7 -0.366 20.01 21.85 01a59205o0836c
59205.622213 -19.089  0.229   -84   19 c  0  26.17 186.61254  31.22238  8748.16  9401.92 2.56 2.45  41.0 -0.346 19.90 21.80 01a59205o0849c
59205.644526 -18.016  0.081  -226   18 c  0  16.03 186.61254  31.22238  8767.77  9281.69 2.53 2.37  82.3 -0.348 19.94 21.85 01a59205o0895c
59207.602536  19.045  0.236    88   21 c  0  29.82 186.61254  31.22238  2444.10  5771.20 2.40 2.35  65.2 -0.409 19.75 21.77 02a59207o0828c
59207.607861 -19.213  0.236   -75   18 c  0  49.65 186.61254  31.22238  2465.65  5810.22 2.36 2.30  64.3 -0.405 19.79 21.76 02a59207o0838c
59207.610639 -18.977  0.211   -93   20 c  0  25.06 186.61254  31.22238  2405.92  5731.32 2.34 2.31  81.0 -0.415 19.81 21.76 02a59207o0844c
59207.621275  18.413  0.134   157   21 c  0  34.00 186.61254  31.22238  2383.18  5848.79 2.30 2.29  66.0 -0.408 19.78 21.76 02a59207o0865c
59209.610427 -17.155  0.046  -499   23 o  0  43.70 186.61254  31.22238  4257.61  4960.25 2.42 2.27 -19.0 -0.386 19.58 21.11 01a59209o0888o
59209.613192 -18.163  0.088  -197   17 o  0  48.78 186.61254  31.22238  4237.79  4921.63 2.37 2.31 -19.8 -0.378 19.60 21.08 01a59209o0894o
59209.629498 -17.992  0.094  -231   22 o  0  68.37 186.61254  31.22238  4295.47  5000.75 2.43 2.20 -11.1 -0.394 19.59 21.11 01a59209o0927o
59209.648467  20.754  1.096    18   20 o  0 130.69 186.61254  31.22238  4312.95  4886.82 2.14 2.05  -3.4 -0.392 19.69 21.09 01a59209o0966o
59212.557037  16.878  0.049   644   32 o  0  27.42 186.61254  31.22238  5415.98  7825.79 2.68 2.09  41.5 -0.402 18.86 19.36 02a59212o0794o
59212.561620 -17.143  0.080  -504   40 o  0  17.77 186.61254  31.22238  5437.66  7863.42 2.37 2.03  39.6 -0.431 18.96 19.39 02a59212o0804o
59212.570403 -19.240  0.507   -73   37 o  0  22.87 186.61254  31.22238  5378.05  7785.70 2.34 2.03  41.4 -0.429 18.91 19.38 02a59212o0823o
59212.594292 -18.244  0.172  -183   32 o  0  71.08 186.61254  31.22238  5358.30  7904.23 2.22 1.99  40.9 -0.445 19.00 19.53 02a59212o0874o
59214.626644 -17.402  0.073  -397   29 o  0  37.32 186.61254  31.22238  4252.68  4962.81 2.10 1.96 -16.4 -0.395 19.15 19.63 01a59214o0938o
59214.629548 -17.572  0.071  -340   24 o  0  44.32 186.61254  31.22238  4233.14  4924.72 2.11 1.93 -22.4 -0.387 19.14 19.62 01a59214o0944o
59214.635621  17.573  0.076   340   26 o  0 148.97 186.61254  31.22238  4293.40  5002.10 2.17 1.94   4.9 -0.388 19.14 19.63 01a59214o0957o
59214.660447  18.004  0.125   228   28 o  0  76.40 186.61254  31.22238  4308.29  4887.96 2.31 1.93  -4.3 -0.376 19.09 19.63 01a59214o1009o
59216.626743  16.732  0.049   737   36 o  0   9.39 186.61254  31.22238  5422.51  7832.63 2.64 2.49  44.9 -0.404 18.83 19.54 02a59216o0941o
59216.630560  16.929  0.053   614   33 o  0  24.87 186.61254  31.22238  5442.98  7872.59 2.50 2.31  45.5 -0.417 18.88 19.54 02a59216o0949o
59216.638311  16.496  0.040   915   37 o  0  21.83 186.61254  31.22238  5389.26  7796.02 2.71 2.51  43.0 -0.418 18.78 19.50 02a59216o0965o
59216.663238  16.775  0.056   708   39 o  0  11.91 186.61254  31.22238  5370.72  7913.52 2.73 2.25  39.6 -0.400 18.80 19.39 02a59216o1018o
59217.609491  15.642  0.016  2009   32 o  0 138.19 186.61254  31.22238  5116.11   787.12 2.12 2.05  -8.0 -0.422 19.15 19.70 01a59217o0894o
59217.612369  15.886  0.019  1606   30 o  0  79.45 186.61254  31.22238  5095.21   746.90 2.07 2.02 -20.6 -0.431 19.18 19.70 01a59217o0900o
59217.615149  15.861  0.019  1644   30 o  0  59.00 186.61254  31.22238  5154.63   824.99 2.28 2.12  -6.7 -0.416 19.08 19.71 01a59217o0906o
59217.625831  15.998  0.022  1448   31 o  0  29.97 186.61254  31.22238  5173.33   708.36 2.45 2.22   1.4 -0.416 19.06 19.74 01a59217o0929o
59219.605811  14.772  0.009  4480   40 o  0  60.74 186.61254  31.22238  6018.62  3475.22 2.06 1.86  39.2 -0.445 19.20 19.91 02a59219o0787o
59219.607749  14.743  0.008  4602   38 o  0  68.76 186.61254  31.22238  6037.70  3514.83 2.05 1.86  39.1 -0.442 19.18 19.91 02a59219o0791o
59219.611407  14.736  0.009  4629   40 o  0  39.38 186.61254  31.22238  5979.94  3438.02 2.05 1.87  42.5 -0.446 19.16 19.90 02a59219o0799o
59219.646958  14.839  0.010  4211   40 o  0  28.83 186.61254  31.22238  4631.23  7010.83 2.27 1.95  36.6 -0.437 19.20 20.01 02a59219o0873o
59221.581413  13.975  0.004  9336   41 o  0 110.05 186.61254  31.22238  5115.64   781.93 2.05 1.91 -11.1 -0.425 19.70 20.99 01a59221o0786o
59221.583255  13.965  0.004  9422   38 o  0 124.82 186.61254  31.22238  5095.61   742.74 2.15 1.99   2.7 -0.416 19.67 20.98 01a59221o0790o
59221.586016  13.930  0.005  9723   44 o  0 166.51 186.61254  31.22238  5155.33   820.92 2.04 1.93 -15.4 -0.423 19.69 21.01 01a59221o0796o
59221.602381  13.945  0.004  9596   42 o  0  46.80 186.61254  31.22238  5172.02   705.79 2.35 2.21  -2.7 -0.408 19.57 21.06 01a59221o0828o
59226.626492  12.815  0.002 27168   51 c  0 203.01 186.61254  31.22238 10083.10  4714.79 3.06 2.97 -35.4 -0.345 19.71 22.21 01a59226o0893c
59226.633550  12.780  0.002 28048   52 c  0 230.16 186.61254  31.22238 10062.22  4675.99 2.89 2.80 -56.4 -0.372 19.77 22.20 01a59226o0908c
59226.637098  12.779  0.002 28084   53 c  0 255.16 186.61254  31.22238   406.29  5832.43 2.60 2.43 -19.7 -0.355 19.79 22.20 01a59226o0915c
59226.662055  12.794  0.002 27691   51 c  0 277.88 186.61254  31.22238   396.17  5948.03 2.75 2.61 -25.4 -0.353 19.68 21.80 01a59226o0968c
59229.623671  12.585  0.002 33586   56 c  0 403.67 186.61254  31.22238 10404.85  5779.80 2.75 2.64  85.8 -0.360 19.98 22.14 01a59229o0602c
59229.626526  12.561  0.002 34334   55 c  0 631.45 186.61254  31.22238 10426.27  5817.21 2.78 2.63 -85.4 -0.366 19.99 22.14 01a59229o0608c
59229.636957  12.514  0.002 35855   59 c  0 375.59 186.61254  31.22238 10075.57  4719.93 3.04 2.75  -5.2 -0.365 19.90 22.18 01a59229o0626c
59229.662014  12.540  0.002 35002   57 c  0 512.93 186.61254  31.22238 10378.71  5737.28 2.64 2.51  88.6 -0.375 19.93 21.80 01a59229o0674c
59229.662935  12.572  0.002 33963   58 c  0 542.24 186.61254  31.22238   472.95  5907.71 2.34 2.21 -78.9 -0.397 19.87 21.74 01a59229o0676c
59229.666419  12.554  0.002 34535   58 c  0 438.19 186.61254  31.22238   414.18  5828.58 2.36 2.19 -89.8 -0.394 19.73 21.19 01a59229o0682c
59229.668293  12.574  0.002 33923   56 c  0 503.21 186.61254  31.22238 10360.90  5854.17 2.70 2.57  72.8 -0.361 19.53 20.74 01a59229o0686c
59229.671123  12.567  0.002 34127   62 c  0 231.23 186.61254  31.22238   397.88  5945.52 2.36 2.22 -65.5 -0.394 19.13 20.04 01a59229o0690c
59231.537799  12.406  0.002 39609   64 c  0 294.42 186.61254  31.22238  7447.95  9675.35 2.72 2.60 -43.7 -0.399 19.78 21.96 02a59231o0705c
59231.540601  12.431  0.002 38674   65 c  0 231.06 186.61254  31.22238  7467.53  9715.05 2.69 2.58 -42.5 -0.403 19.84 21.97 02a59231o0711c
59231.546568  12.427  0.002 38830   64 c  0 383.53 186.61254  31.22238  7406.13  9636.81 2.65 2.57 -46.6 -0.406 19.83 21.98 02a59231o0724c
59231.556677  12.431  0.002 38694   63 c  0 260.50 186.61254  31.22238  7386.44  9756.33 2.66 2.56 -48.8 -0.400 19.88 21.99 02a59231o0746c
59233.521671  12.383  0.012 40437  502 c  0  10.25 186.61254  31.22238  1107.17   975.53 2.60 2.35  58.9 -0.405 16.11 18.29 01a59233o0210c
59235.561512  12.440  0.003 38358  113 c  0  35.73 186.61254  31.22238  7887.78  1418.37 2.50 2.28 -56.4 -0.406 18.48 20.33 02a59235o0744c
59235.564418  12.615  0.007 32662  242 c  0  42.23 186.61254  31.22238  7908.85  1456.71 2.59 2.38 -56.5 -0.389 17.06 18.87 02a59235o0750c
59237.617366  12.533  0.006 35217  209 c  0  64.80 186.61254  31.22238  9433.99  9502.82 2.54 2.42  29.9 -0.445 17.51 19.51 01a59237o0021c
59237.622894  13.116  0.037 20582  769 c  0   2.46 186.61254  31.22238  9457.74  9542.94 2.55 2.34  49.4 -0.446 15.40 17.41 01a59237o0033c
